Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,143,2006-09-10,COL,WSN,6-7,BS(1),99,1.2,3,1,1,0,2,0,0,5.40,8,31,19,7,4,2,4,3,1,0,,0,0,1,0,0,8,1,1,0,0,0,0,1.69,-0.068,.04,0.00%,-0.22,6t --- 0 out a1,7t --3 2 out tie,,COL,2.5,W,13,9
2,144,2006-09-12,COL,SFG,2-5,,1,3.1,1,0,0,1,3,0,1,1.80,13,60,33,13,3,4,4,2,0,0,,1,1,0,0,0,11,1,0,0,0,0,0,.67,0.057,.03,0.00%,0.96,2b -2- 2 out d1,5b 3 out d1,,SFG,0.6451612903225806,L,6,10
3,150,2006-09-18,COL,SFG,GS-5,W(1-0),5,5.0,10,6,6,2,2,2,0,6.30,27,95,60,15,4,7,16,5,2,0,23,,,0,0,0,25,0,1,0,1,0,1,.53,-0.142,.00,0.00%,-3.06,1t start tie,5t 3 out a9,,COL,2.4,W,20,8
4,156,2006-09-24,COL,ATL,5-6,,5,1.0,3,1,1,1,1,1,0,6.55,7,29,16,4,2,0,5,0,2,0,,0,0,0,0,0,6,2,0,0,0,0,0,.55,-0.167,.00,0.00%,-1.44,5t --- 0 out d5,6t 12- 0 out d2,,COL,4.0,W,9,8
5,159,2006-09-28,COL,LAD,3-3,,3,1.0,2,2,2,1,1,0,0,7.50,5,17,10,3,1,1,2,1,0,0,,3,2,0,0,0,4,1,0,0,0,0,0,1.15,-0.121,.00,0.00%,-1.56,3t 123 0 out d1,3t 3 out d5,,COL,3.0,L,11,19
6,16,2007-04-19,SDP,ARI,8-8,,99,0.0,2,1,1,0,0,0,0,inf,2,3,3,1,0,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.70,-0.067,.79,-0.05%,-0.98,8t --- 0 out a4,8t 12- 0 out a4,,SDP,inf,W,11,6
7,22,2007-04-26,SDP,ARI,7-GF(8),,6,2.0,2,1,1,1,0,0,0,9.00,8,26,17,3,4,4,3,1,0,0,,0,0,1,1,0,7,0,0,0,0,0,0,.19,-0.015,.24,-0.01%,0.13,7b --- 0 out d3,8b end d 3,,ARI,1.5,L,4,7
8,25,2007-04-29,SDP,LAD,14-GF(17),L(0-1),2,4.0,3,1,0,1,0,0,0,3.00,15,55,34,9,5,5,9,3,2,0,,0,0,0,1,1,14,1,0,0,1,0,1,2.42,0.087,2.97,0.06%,0.89,14t --- 0 out tie,17t end d 1,,SDP,1.0,L,4,5
9,30,2007-05-05,SDP,FLA,11-11,W(1-1),5,1.0,0,0,0,0,1,0,0,2.57,3,11,6,3,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.83,0.139,2.00,0.09%,0.51,11b --- 0 out tie,11b 3 out tie,,FLA,0.0,W,7,6
10,35,2007-05-10,SDP,ATL,7-GF(8),,4,2.0,1,0,0,1,2,0,0,2.00,8,37,22,6,5,2,3,0,1,0,,0,0,1,0,0,7,0,0,0,0,0,0,.31,0.039,.34,0.03%,1.03,7b --- 0 out d2,8b end d 2,,ATL,1.0,L,3,5
11,37,2007-05-12,SDP,STL,6-8,,1,2.2,0,0,0,1,2,0,0,1.54,9,26,17,5,3,5,1,0,0,0,,3,0,0,0,0,8,0,0,0,0,0,0,.14,0.031,.15,0.02%,2.49,6t 123 1 out d5,8t 3 out d5,,SDP,0.45454545454545453,L,0,5
12,43,2007-05-19,SDP,SEA,4-6,,6,2.1,0,0,0,1,0,0,0,1.29,7,25,16,5,2,4,2,1,0,0,,1,0,0,0,0,6,0,0,0,1,0,0,.16,0.022,.20,0.02%,1.30,4b 1-- 2 out d6,6b 3 out d4,,SEA,0.47619047619047616,L,4,7
13,52,2007-05-30,SDP,PIT,9-GF,,10,1.0,1,0,0,0,1,0,0,1.20,4,17,10,5,0,0,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.000,.01,0.00%,0.51,9b --- 0 out a9,9b end a 9,,PIT,1.0,W,9,0
14,59,2007-06-07,SDP,LAD,9-GF,W(2-1),7,1.0,0,0,0,1,1,0,0,1.13,4,13,7,5,0,0,2,0,2,0,,0,0,0,0,0,3,0,0,0,0,0,0,.06,0.003,.10,0.00%,0.47,9t --- 0 out d4,9t end d 4,,SDP,1.0,W,6,5
15,60,2007-06-08,SDP,SEA,6-7,,0,2.0,3,0,0,1,0,0,1,1.00,11,31,19,7,2,7,2,1,0,0,,0,0,0,0,0,9,1,0,1,0,0,0,.33,0.024,.45,0.02%,0.95,6t --- 0 out d4,7t 3 out d4,,SDP,2.0,L,5,6
16,64,2007-06-13,SDP,TBD,9-GF,,4,1.0,2,0,0,0,2,0,0,0.95,5,15,12,2,5,1,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.00,0.000,.00,0.00%,0.54,9b --- 0 out a9,9b end a 9,,TBD,2.0,W,9,0
