Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,137,2018-09-02,CHW,BOS,7-7,,99,1.0,0,0,0,0,2,0,0,0.00,3,10,8,2,3,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.07,0.005,.00,0.00%,0.50,6.25,9.00,7t --- 0 out a7,7t 3 out a7,,CHW,0.0,W,8,0
2,140,2018-09-05,CHW,DET,6-6,,2,0.1,3,3,3,1,0,0,0,20.25,5,22,11,0,4,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.07,-0.010,.00,0.00%,-2.41,-7.65,-8.00,6t --- 0 out d7,6t 12- 1 out d9,,CHW,40.0,L,2,10
3,142,2018-09-08,CHW,LAA,7-7,,2,1.0,0,0,0,0,1,0,0,11.57,3,8,7,4,0,0,2,1,0,0,,1,0,0,0,0,3,0,0,0,0,0,0,.47,0.034,.00,0.00%,0.89,4.25,6.00,7t 1-- 0 out d3,7t 3 out d3,,CHW,0.0,L,3,12
4,143,2018-09-09,CHW,LAA,7-7,,0,0.0,1,0,0,0,0,0,0,11.57,1,2,1,0,0,0,1,1,0,0,,2,1,0,0,0,1,0,0,0,0,0,0,2.93,-0.217,.00,0.00%,-1.17,-0.60,0.00,7t 12- 2 out tie,7t -23 2 out d1,,CHW,inf,L,0,1
5,146,2018-09-12,CHW,KCR,7-7,,2,0.2,0,0,0,1,2,0,0,9.00,3,16,8,4,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.16,0.047,.00,0.00%,0.28,4.90,8.00,7b --- 0 out tie,7b 1-- 2 out tie,,KCR,5.0,W,4,2
6,148,2018-09-15,CHW,BAL,8-8,H(1),2,0.2,0,0,0,1,0,0,0,7.36,3,16,10,1,2,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.86,0.073,.00,0.00%,0.27,0.90,2.00,8b --- 0 out a1,8b 1-- 2 out a1,,BAL,5.0,W,2,0
7,151,2018-09-19,CHW,CLE,9-9,HL(0-1),3,0.1,1,1,1,0,0,0,0,9.00,2,5,3,0,1,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,5.72,0.002,.00,0.00%,-0.02,-1.85,-2.00,9b 1-- 0 out a1,9b 12- 1 out a1,,CLE,10.0,L,1,4
8,152,2018-09-20,CHW,CLE,8-8,,0,0.0,0,0,0,1,0,0,0,9.00,1,5,1,0,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,5.06,-0.064,.00,0.00%,-0.39,-0.60,0.00,8b 1-3 1 out a1,8b 123 1 out a1,,CLE,inf,W,5,4
9,154,2018-09-22,CHW,CHC,7-7,,1,0.1,0,0,0,0,0,0,0,8.31,1,6,4,0,1,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.58,0.016,.00,0.00%,0.23,0.75,1.00,7t 1-- 2 out d2,7t 3 out d2,,CHW,0.0,L,3,8
10,157,2018-09-25,CHW,CLE,8-9,,2,1.2,0,0,0,0,2,0,1,6.00,5,20,12,1,5,0,2,1,1,0,,1,0,0,0,0,4,0,0,0,0,0,0,.57,0.077,.00,0.00%,1.52,7.15,11.00,8t -2- 0 out d2,9t --- 2 out d2,,CHW,0.0,W,5,4
11,159,2018-09-28,CHW,MIN,8-GF(8),,2,1.0,1,0,0,0,2,0,0,5.14,4,19,13,3,4,0,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.56,0.032,.00,0.00%,0.52,5.65,9.00,8b --- 0 out d1,8b end d 1,1,MIN,1.0,L,1,2
12,4,2019-04-01,CHW,CLE,8-GF(8),,99,0.2,0,0,0,1,2,0,0,0.00,3,16,7,2,3,0,0,0,0,0,,3,1,0,0,0,2,0,0,0,0,0,0,.98,-0.003,1.00,0.00%,0.66,4.90,8.00,8b 123 1 out d1,8b end d 2,,CLE,5.0,L,3,5
13,7,2019-04-06,CHW,SEA,5-5,,4,0.1,0,0,0,0,1,0,0,0.00,1,4,3,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.67,0.016,.65,0.01%,0.31,2.75,4.00,5t 1-- 1 out d3,5t 1-- 2 out d3,,CHW,0.0,L,2,9
14,8,2019-04-07,CHW,SEA,4-5,,0,1.1,1,2,2,1,0,1,0,7.71,6,16,11,3,1,2,3,2,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.05,-0.013,.05,-0.01%,-1.35,-2.20,-2.00,4t --- 2 out d7,5t 3 out d9,,CHW,1.8181818181818181,L,5,12
15,10,2019-04-09,CHW,TBR,8-8,,1,0.1,1,0,0,1,0,0,0,6.75,3,13,5,2,1,0,2,0,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,.13,-0.010,.11,-0.01%,-0.76,-0.45,1.00,8t 1-- 2 out d5,8t 3 out d6,,CHW,20.0,L,5,10
16,32,2019-05-05,CHW,BOS,8-8,,25,0.0,0,1,1,1,0,0,0,10.13,1,4,0,0,0,0,0,0,0,0,,3,1,0,0,0,0,0,0,0,0,0,0,1.60,-0.063,1.23,-0.03%,-1.00,-2.60,-3.00,8t 123 2 out d2,8t 123 2 out d3,,CHW,inf,L,2,9
