Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,157,2007-09-25,NYM,WSN,6-7,,99,1.1,1,2,2,2,1,0,0,13.50,7,41,25,9,3,1,3,3,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,.43,0.011,.49,0.01%,0.10,6t --- 0 out d3,7t 12- 1 out d3,,NYM,2.727272727272727,L,9,10
2,161,2007-09-29,NYM,FLA,9-GF,,3,1.0,0,0,0,0,1,0,0,7.71,3,13,9,0,4,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.52,9t --- 0 out a13,9t end a13,,NYM,0.0,W,13,0
3,6,2008-04-08,NYM,PHI,9-GF,,99,1.0,0,0,0,0,0,0,0,0.00,3,7,4,1,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.10,0.008,.11,0.01%,0.50,9t --- 0 out d3,9t end d 3,,NYM,0.0,L,2,5
4,7,2008-04-09,NYM,PHI,9-GF,,0,1.0,1,0,0,0,1,0,0,0.00,4,12,8,4,1,1,2,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.05,0.003,.05,0.00%,0.50,9t --- 0 out a6,9t end a 6,,NYM,1.0,W,8,2
5,10,2008-04-12,NYM,MIL,8-GF,,2,2.0,1,0,0,0,1,0,0,0.00,6,20,11,5,0,1,4,0,0,0,,0,0,0,0,1,6,0,0,0,0,0,0,.24,0.032,.24,0.02%,1.00,8t --- 0 out d3,9t end d 2,,NYM,0.5,L,3,5
6,52,2008-05-29,NYM,LAD,6-6,H(1),46,0.1,0,0,0,0,1,0,0,0.00,1,4,3,0,2,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,2.39,0.066,2.14,0.04%,0.50,6t 1-3 2 out a2,6t 3 out a2,,NYM,0.0,W,8,4
7,53,2008-05-30,NYM,LAD,9-GF,,0,1.0,0,0,0,0,1,0,0,0.00,3,10,7,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.05,0.00%,0.50,9t --- 0 out d4,9t end d 4,,NYM,0.0,L,5,9
8,56,2008-06-02,NYM,SFG,6-7,,2,1.2,6,4,4,2,0,0,0,5.14,12,41,23,6,3,5,5,3,0,0,,0,0,0,0,0,9,1,0,0,0,1,0,.11,-0.038,.11,-0.02%,-3.75,6b --- 0 out d4,7b 123 2 out d8,,SFG,6.666666666666667,L,2,10
9,78,2008-06-27,NYM,NYY,8-GF,,24,2.0,2,1,1,1,0,0,0,5.00,9,40,24,8,1,0,8,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.01,0.001,.01,0.00%,0.10,8b --- 0 out a10,9b end a 9,1,NYY,1.5,W,15,6
10,82,2008-06-30,NYM,STL,5-6,,2,2.0,1,2,2,0,0,1,1,5.73,8,23,16,5,1,0,7,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.10,-0.038,.12,-0.03%,-1.00,5b --- 0 out d4,6b 3 out d6,,STL,0.5,L,1,7
11,84,2008-07-02,NYM,STL,9-GF,L(0-1),1,0.2,1,1,1,0,0,1,0,6.17,3,12,8,1,1,0,3,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.81,-0.363,2.09,-0.25%,-0.60,9b --- 0 out tie,9b end d 1,,STL,5.0,L,7,8
12,92,2008-07-10,NYM,SFG,5-6,,7,1.1,0,0,0,1,1,0,0,5.54,5,20,10,3,1,0,3,0,1,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.62,0.120,2.38,0.11%,0.82,5t -2- 2 out tie,6t 3 out tie,,NYM,0.9090909090909091,W,7,3
13,94,2008-07-12,NYM,COL,5-6,W(1-1),1,2.0,0,0,0,1,2,0,0,4.80,7,31,20,9,1,1,3,0,2,0,,0,0,0,0,0,6,0,0,0,0,0,0,.91,0.135,1.39,0.12%,1.00,5t --- 0 out a1,6t 3 out a2,,NYM,0.5,W,3,0
14,96,2008-07-17,NYM,CIN,5-6,,4,1.1,2,0,0,0,2,0,0,4.41,6,26,14,5,2,3,1,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,1.15,0.045,1.89,0.05%,0.50,5b --- 0 out d1,6b 1-- 1 out a1,,CIN,1.8181818181818181,W,10,8
15,98,2008-07-19,NYM,CIN,8-GF(8),,1,1.0,0,0,0,0,1,0,1,4.15,4,23,15,4,1,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.03,0.00%,0.52,8b --- 0 out d5,8b end d 5,,CIN,0.0,L,2,7
16,104,2008-07-26,NYM,STL,6-6,BS(1),6,0.1,3,3,3,0,0,0,0,5.60,4,12,10,4,1,1,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.92,-0.264,3.58,-0.30%,-1.69,6t --- 0 out a1,6t 1-3 1 out tie,,NYM,30.0,L,8,10
17,106,2008-07-28,NYM,FLA,5-6,,1,1.1,3,1,1,1,0,0,0,5.68,7,32,15,4,1,2,4,1,1,0,,0,0,0,0,0,6,1,0,0,1,0,0,1.63,-0.098,3.71,-0.13%,-0.45,5b --- 1 out a1,6b 1-- 2 out tie,,FLA,3.6363636363636362,L,3,7
18,108,2008-07-30,NYM,FLA,5-6,,1,2.0,1,0,0,0,4,0,0,5.14,7,31,21,7,5,1,2,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.17,0.024,.41,0.03%,1.03,5b --- 0 out d4,6b 3 out d4,,FLA,0.5,L,5,7
19,111,2008-08-03,NYM,HOU,8-GF(8),,3,0.1,0,0,0,1,0,0,0,5.06,2,9,4,2,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.05,0.002,.09,0.00%,0.32,8b -2- 2 out d4,8b end d 4,,HOU,10.0,L,0,4
20,117,2008-08-10,NYM,FLA,6-7,,6,2.0,3,2,2,0,2,2,0,5.40,9,34,20,4,4,1,6,1,2,0,,0,0,0,0,0,9,0,0,0,0,0,0,.08,-0.026,.18,-0.04%,-1.00,6t --- 0 out d5,7t 3 out d6,,NYM,1.5,L,2,8
