Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,110,2009-08-08,SEA,TBR,9-GF,,99,1.0,1,0,0,1,1,0,0,0.00,5,19,11,2,0,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.51,9t --- 0 out d6,9t end d 6,,SEA,2.0,L,4,10,,
2,113,2009-08-11,SEA,CHW,GS-6,,2,6.0,1,0,0,4,4,0,1,0.00,23,94,56,18,7,9,5,1,2,0,70,,,0,0,0,18,0,0,0,1,0,0,1.19,0.366,1.05,0.19%,3.06,1t start tie,6t 3 out a1,,SEA,0.8333333333333334,L,1,3,,
3,118,2009-08-16,SEA,NYY,GS-7,W(1-0),4,7.0,8,3,3,0,4,1,0,1.93,29,101,66,20,10,7,18,4,1,0,53,,,0,0,0,29,1,0,0,0,0,0,1.14,0.069,.46,0.02%,0.57,1t start tie,7t 3 out a1,,SEA,1.1428571428571428,W,10,3,,
4,123,2009-08-22,SEA,CLE,GS-7,,5,6.1,6,3,2,1,4,1,1,2.21,26,86,59,19,8,14,6,3,0,0,54,,,0,0,0,24,0,0,0,2,0,1,1.46,-0.015,.48,0.00%,0.19,1b start a 3,7b -23 1 out a1,,CLE,1.1475409836065575,L,3,4,,
5,128,2009-08-27,SEA,KCR,GS-6,L(1-1),4,6.0,5,5,5,1,5,3,0,3.42,24,86,58,23,9,8,10,5,0,0,46,,,0,0,0,23,0,0,0,0,0,0,.65,-0.269,.19,-0.05%,-1.94,1t start tie,6t 3 out d3,,SEA,1.0,L,4,8,,
6,133,2009-09-01,SEA,LAA,GS-8,W(2-1),4,7.1,5,1,1,2,2,0,0,2.94,26,107,70,31,5,9,13,6,2,0,64,,,0,1,0,24,3,0,0,2,0,0,1.24,0.297,.15,0.02%,2.39,1t start tie,8t -2- 1 out a1,,SEA,0.9859154929577465,W,2,1,,
7,138,2009-09-06,SEA,OAK,GS-5,,4,5.0,6,1,1,2,5,1,0,2.79,23,94,56,22,6,2,13,5,3,1,54,,,0,0,0,21,1,0,0,0,0,0,1.39,0.168,.29,0.02%,1.66,1b start a 1,5b 3 out tie,,OAK,1.6,L,2,5,,
8,143,2009-09-13,SEA,TEX,GS-5,L(2-2),6,4.2,10,5,5,1,1,2,0,3.53,25,101,65,15,6,10,13,4,0,0,24,,,0,0,0,24,3,0,0,1,0,1,.75,-0.231,.01,0.00%,-2.43,1b start tie,5b 1-- 2 out d4,1,TEX,2.619047619047619,L,2,7,,
9,149,2009-09-19,SEA,NYY,GS-5,L(2-3),5,4.0,9,6,6,2,1,2,0,4.37,22,79,53,13,3,8,11,3,0,0,19,,,0,0,0,20,2,1,0,0,0,0,.95,-0.240,.00,0.00%,-4.35,1t start tie,5t 1-- 0 out d6,,SEA,2.75,L,1,10,,
10,154,2009-09-25,SEA,TOR,GS-7,L(2-4),5,6.2,7,4,4,0,5,1,0,4.50,27,92,60,17,3,8,14,4,1,0,49,,,0,0,0,27,1,0,0,0,0,0,.84,0.064,.00,0.00%,1.34,1b start tie,7b 12- 2 out d2,,TOR,1.129032258064516,L,0,5,,
11,159,2009-10-01,SEA,OAK,GS-7,W(3-4),5,7.0,5,1,1,1,4,0,0,4.13,26,103,70,23,5,6,15,8,2,0,66,,,0,0,0,25,1,1,0,1,0,0,1.01,0.256,.00,0.00%,2.57,1t start tie,7t 3 out a3,,SEA,0.8571428571428571,W,4,2,,
12,4,2010-04-08,SEA,OAK,GS-4,L(0-1),99,4.0,6,2,2,3,2,0,0,4.50,21,96,56,20,2,6,10,6,0,0,41,,,0,0,0,18,1,0,1,0,0,0,1.17,-0.043,1.41,-0.03%,-0.03,1b start tie,4b 3 out d2,,OAK,2.25,L,2,6,,
13,9,2010-04-13,SEA,OAK,GS-8,W(1-1),4,8.0,3,0,0,0,4,0,0,1.50,28,100,71,21,6,13,11,2,2,0,80,,,0,0,0,27,0,0,0,1,0,1,1.08,0.530,1.18,0.35%,3.70,1t start tie,8t 3 out tie,,SEA,0.375,W,3,0,,
14,14,2010-04-19,SEA,BAL,GS-7,W(2-1),5,7.0,3,1,1,1,3,0,1,1.42,25,95,63,23,4,11,9,5,3,0,69,,,0,0,0,23,1,0,0,1,0,0,.43,0.173,.41,0.10%,2.23,1t start tie,7t 3 out a6,,SEA,0.5714285714285714,W,8,2,,
