Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,4,2018-04-01,BOS,TBR,6-7,H(1),99,1.1,1,0,0,0,0,0,0,0.00,5,14,10,2,1,1,4,3,0,0,,1,0,0,0,0,5,1,0,0,0,0,0,1.88,0.149,2.15,0.10%,0.72,2.40,4.00,6b 1-- 2 out a1,7b 3 out a1,,TBR,0.9090909090909091,W,2,1
2,5,2018-04-02,BOS,MIA,8-GF,,0,2.0,3,2,2,1,1,0,1,5.40,11,38,22,6,5,5,3,2,1,0,,0,0,0,0,0,9,1,0,0,0,0,0,.68,0.011,.70,0.01%,-1.09,-0.50,3.00,8b --- 0 out a5,9b end a 4,,MIA,2.0,W,7,3
3,8,2018-04-07,BOS,TBR,8-GF,,4,1.2,0,0,0,0,2,0,0,3.60,4,12,10,2,4,1,1,0,0,0,,1,0,0,0,0,4,0,0,0,1,0,0,.04,0.004,.05,0.00%,1.08,7.75,11.00,8t 1-- 1 out a7,9t end a 7,,BOS,0.0,W,10,3
4,12,2018-04-12,BOS,NYY,8-9,,4,1.0,3,3,3,2,2,0,0,7.50,8,25,12,6,1,2,2,1,0,0,,0,0,1,0,0,6,2,0,0,0,0,0,.27,-0.071,.36,-0.06%,-3.10,-2.75,0.00,8t --- 0 out a6,9t -2- 0 out a3,,BOS,5.0,W,6,3
5,14,2018-04-14,BOS,BAL,7-GF,S(1),1,3.0,3,1,1,0,3,0,0,6.00,11,48,31,8,4,5,3,3,0,0,,0,0,0,0,0,11,1,0,0,1,0,0,.05,0.008,.06,0.01%,0.59,8.95,15.00,7t --- 0 out a7,9t end a 7,,BOS,1.0,W,10,3
6,16,2018-04-17,BOS,LAA,9-GF,,2,1.0,0,0,0,0,1,0,0,5.40,3,9,6,1,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,4.25,6.00,9b --- 0 out a9,9b end a 9,,LAA,0.0,W,10,1
7,17,2018-04-18,BOS,LAA,8-8,,0,1.0,0,0,0,0,1,0,0,4.91,3,14,11,3,2,1,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.06,0.00%,0.50,4.25,6.00,8b --- 0 out a7,8b 3 out a7,,LAA,0.0,W,9,0
8,31,2018-05-03,BOS,TEX,5-GF(8),,14,3.2,4,1,0,0,4,0,0,3.68,14,53,34,9,8,7,3,2,0,0,,2,0,0,0,0,14,1,0,0,1,0,1,.04,0.008,.04,0.01%,1.93,13.85,23.00,5b 1-3 1 out d7,8b end d 6,,TEX,1.25,L,5,11
9,11,2019-04-07,BOS,ARI,5-6,W(1-0),99,2.0,1,0,0,1,1,0,0,0.00,8,24,13,3,2,5,1,0,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,1.24,0.146,.84,0.06%,1.07,9.30,21.00,5b --- 0 out tie,6b 3 out tie,,ARI,1.0,W,1,0
10,12,2019-04-09,BOS,TOR,8-8,,1,1.0,0,0,0,0,2,0,0,0.00,3,10,9,1,4,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.45,0.036,.36,0.02%,0.58,6.25,9.00,8t --- 0 out d2,8t 3 out d2,,BOS,0.0,L,5,7
