Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,6,2014-04-06,SEA,OAK,7-7,,99,1.0,1,0,0,1,1,0,0,0.00,5,27,15,2,3,1,2,1,1,0,,0,0,0,0,0,4,1,0,0,0,0,0,.56,0.020,.69,0.02%,0.46,7b --- 0 out d2,7b 3 out d2,,OAK,2.0,L,3,6,,
2,8,2014-04-09,SEA,LAA,6-7,,2,1.1,0,0,0,0,1,0,0,0.00,4,17,10,3,1,1,2,0,2,0,,0,0,0,0,0,4,0,0,0,0,0,0,.46,0.045,.59,0.04%,0.65,6t --- 0 out d2,7t --- 1 out d2,,SEA,0.0,L,0,2,,
3,10,2014-04-12,SEA,OAK,6-7,,2,2.0,1,0,0,1,1,0,0,0.00,8,44,27,7,3,4,2,1,0,0,,0,0,1,0,0,7,0,0,0,0,0,0,.66,0.061,.85,0.05%,0.88,6t --- 0 out d2,7t 3 out d2,,SEA,1.0,L,1,3,,
4,13,2014-04-15,SEA,TEX,5-6,,2,2.0,1,0,0,0,2,0,0,0.00,6,19,14,4,3,2,2,2,0,0,,0,0,0,1,0,6,0,0,0,0,0,0,.43,0.059,.50,0.04%,0.97,5b --- 0 out d2,6b 3 out d2,,TEX,0.5,L,0,5,,
5,15,2014-04-17,SEA,TEX,3-4,,1,2.0,2,1,1,1,2,0,0,1.08,9,34,22,5,4,4,2,0,1,0,,1,1,1,0,0,7,1,0,0,0,0,0,1.55,-0.053,1.75,-0.04%,-0.42,3b -2- 0 out a2,4b 3 out tie,,TEX,1.5,L,6,8,,
6,18,2014-04-20,SEA,MIA,5-6,,2,1.1,1,0,0,1,2,0,0,0.93,6,25,17,6,5,2,1,1,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,2.04,0.177,1.64,0.09%,1.11,5b 1-3 1 out a1,6b 1-3 2 out a1,,MIA,1.8181818181818181,L,2,3,,
7,20,2014-04-22,SEA,HOU,7-7,,1,1.0,2,1,1,0,1,1,0,1.69,5,11,7,1,1,2,2,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.24,-0.033,.17,-0.01%,-0.56,7t --- 0 out d3,7t 3 out d4,,SEA,2.0,L,2,5,,
8,22,2014-04-25,SEA,TEX,6-7,,2,1.1,0,0,0,1,1,0,0,1.50,5,20,13,5,1,3,0,0,0,0,,2,1,0,0,0,4,0,0,0,0,0,0,1.44,-0.063,1.18,-0.03%,0.00,6t -23 2 out tie,7t 3 out d1,,SEA,0.9090909090909091,W,6,5,,
9,27,2014-05-02,SEA,HOU,7-7,H(1),6,0.2,0,0,0,0,2,0,0,1.42,2,9,6,2,3,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.15,0.057,1.04,0.03%,0.24,7b --- 1 out a1,7b 3 out a1,,HOU,0.0,L,4,5,,
10,28,2014-05-03,SEA,HOU,7-7,,0,0.0,2,2,1,1,0,1,0,2.13,3,15,7,3,0,1,1,1,0,0,,1,1,1,0,0,2,0,0,0,0,0,0,.36,-0.075,.30,-0.04%,-3.00,7b 1-- 2 out a6,7b 1-- 2 out a3,,HOU,inf,W,9,8,,
