Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,69,2008-06-14,ATL,LAA,GS-6,W(1-0),99,6.0,5,3,3,1,4,0,1,4.50,25,104,64,15,10,10,9,2,1,0,53,,,0,0,0,23,2,1,0,0,0,0,.86,0.037,.62,0.02%,0.27,1b start tie,6b 3 out a3,,LAA,1.0,W,9,4,,
2,74,2008-06-19,ATL,TEX,GS-6,,4,5.0,5,3,3,4,3,0,0,4.91,24,91,53,12,12,9,8,3,2,0,44,,,1,0,0,19,1,0,0,0,1,0,1.49,0.025,1.32,0.01%,0.69,1b start tie,6b 12- 0 out a1,,TEX,1.8,L,4,5,,
3,79,2008-06-24,ATL,MIL,GS-6,L(1-1),4,6.0,7,4,2,1,4,0,0,4.24,28,100,72,16,7,13,10,1,0,0,49,,,1,0,0,24,2,0,0,0,1,2,.73,-0.183,.62,-0.09%,-1.00,1t start tie,6t 3 out d4,,ATL,1.3333333333333333,L,3,4,,
4,84,2008-07-01,ATL,PHI,GS-3,L(1-2),6,2.0,8,5,5,1,1,2,0,6.16,15,57,35,8,5,4,9,4,2,0,20,,,0,0,0,14,0,0,0,0,0,0,.85,-0.332,.92,-0.22%,-4.99,1t start tie,3t 12- 0 out d5,,ATL,4.5,L,3,8,,
5,89,2008-07-06,ATL,HOU,GS-6,,4,6.0,8,6,6,2,2,1,0,6.84,27,101,65,19,10,12,11,2,0,0,32,,,0,1,0,25,1,0,0,0,0,0,.93,-0.336,.45,-0.10%,-3.00,1t start tie,6t 3 out d3,,ATL,1.6666666666666667,W,7,6,,
6,94,2008-07-12,ATL,SDP,GS-6,W(2-2),5,5.1,4,1,1,3,4,0,0,5.93,23,99,60,16,9,9,7,2,1,0,57,,,1,0,0,20,1,0,0,0,0,0,1.15,0.058,.41,0.01%,0.81,1b start tie,6b 12- 1 out a2,,SDP,1.3725490196078431,W,4,1,,
7,100,2008-07-22,ATL,FLA,GS-6,L(2-3),9,5.2,2,4,4,4,5,1,0,6.00,23,102,59,14,9,6,8,4,1,0,50,,,1,0,0,18,0,0,0,0,0,0,.80,-0.089,.39,-0.03%,-0.14,1b start tie,6b 1-- 2 out d3,,FLA,1.1538461538461537,L,0,4,,
8,105,2008-07-28,ATL,STL,GS-4,L(2-4),5,3.2,7,8,8,4,1,1,0,7.26,22,81,44,13,3,9,8,4,0,0,12,,,0,0,0,17,2,0,1,0,1,0,.69,-0.361,.21,-0.07%,-6.32,1t start tie,4t -2- 2 out d8,,ATL,3.4375,L,3,12,,
9,110,2008-08-02,ATL,MIL,GS-7,L(2-5),4,7.0,4,2,2,1,4,1,1,6.56,27,96,60,15,9,14,7,1,3,0,64,,,0,0,0,25,1,0,0,0,0,0,1.16,0.033,.14,0.00%,1.50,1t start tie,7t 3 out d1,,ATL,0.7142857142857143,L,2,4,,
10,115,2008-08-07,ATL,ARI,GS-7,W(3-5),4,7.0,5,0,0,1,4,0,0,5.70,26,97,57,17,7,9,12,5,0,0,70,,,0,0,0,25,0,0,0,1,0,0,1.24,0.473,.07,0.02%,3.82,1b start a 1,7b 3 out a2,,ARI,0.8571428571428571,W,6,4,,
11,119,2008-08-13,ATL,CHC,GS-3,L(3-6),5,2.1,4,4,4,4,3,1,0,6.11,15,70,38,7,9,4,4,0,0,0,32,,,0,0,0,11,1,0,0,0,0,0,.97,-0.263,.10,-0.02%,-3.02,1t start tie,3t 1-- 1 out d4,1,ATL,3.8095238095238093,L,2,10,,
12,124,2008-08-17,ATL,SFG,GS-6,L(3-7),3,6.0,7,3,3,2,6,1,0,5.95,25,111,69,18,8,7,10,2,2,0,50,,,1,1,0,22,2,1,0,0,0,0,.72,-0.071,.01,0.00%,0.00,1t start tie,6t 3 out d3,,ATL,1.5,L,1,3,,
13,129,2008-08-22,ATL,STL,GS-2,L(3-8),4,1.1,5,4,4,5,1,0,0,6.39,14,57,25,6,0,5,3,2,0,0,24,,,0,0,0,8,1,0,1,0,0,0,1.49,-0.316,.00,0.00%,-4.57,1b start tie,2b 123 1 out d4,,STL,9.09090909090909,L,3,18,,
