Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,27,2017-05-03,OAK,MIN,6-6,,99,0.1,2,1,1,0,0,0,1,27.00,4,19,11,2,0,1,2,1,0,0,,0,0,0,0,0,3,1,0,0,0,0,0,.31,-0.047,.23,-0.02%,-1.41,6b --- 0 out d3,6b 12- 1 out d4,,MIN,20.0,L,4,7,,
2,29,2017-05-05,OAK,DET,9-GF,,1,1.0,0,0,0,0,2,0,0,6.75,3,11,8,1,2,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.02,0.00%,0.50,9t --- 0 out d5,9t end d 5,,OAK,0.0,L,2,7,,
3,31,2017-05-07,OAK,DET,7-8,,1,2.0,0,0,0,1,2,0,0,2.70,7,21,13,2,3,0,4,2,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.84,0.107,.61,0.05%,1.00,7t --- 0 out d1,8t 3 out d1,,OAK,0.5,W,8,6,,
4,37,2017-05-14,OAK,TEX,8-8,,6,0.1,1,1,1,1,1,0,0,4.91,3,14,7,2,2,0,1,0,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,.76,-0.075,.53,-0.03%,-1.01,8b --- 0 out d1,8b 1-- 1 out d2,,TEX,20.0,L,4,6,,
5,40,2017-05-17,OAK,SEA,6-6,,2,1.0,0,0,0,1,2,0,0,3.86,4,21,13,2,5,0,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.14,0.010,.08,0.00%,0.50,6b --- 0 out d4,6b 3 out d4,,SEA,1.0,L,0,4,,
6,44,2017-05-21,OAK,BOS,6-7,,3,1.0,2,0,0,1,0,0,0,3.18,6,23,13,2,1,3,2,1,1,0,,1,0,0,0,0,5,0,0,0,0,0,0,.56,0.011,.39,0.01%,0.11,6t 1-- 1 out d3,7t 12- 1 out d3,,OAK,3.0,L,3,12,,
7,45,2017-05-23,OAK,MIA,3-4,,1,2.0,3,2,2,0,1,0,0,4.70,9,36,23,8,1,2,6,3,1,0,,1,1,0,0,0,9,2,0,0,0,0,0,.33,-0.104,.19,-0.04%,-1.61,3t 1-- 0 out d3,4t 3 out d6,,OAK,1.5,L,9,11,,
8,106,2018-08-02,NYM,ATL,8-8,,99,0.2,0,0,0,0,1,0,0,0.00,2,9,6,1,2,0,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,.27,0.013,.00,0.00%,0.23,8t --- 1 out d2,8t 3 out d2,,NYM,0.0,L,2,4,3.50,5.00
9,108,2018-08-04,NYM,ATL,8-8,H(1),1,0.2,2,0,0,0,1,0,0,0.00,4,13,9,1,2,0,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.13,0.000,.00,0.00%,0.04,8t --- 0 out a3,8t 12- 2 out a3,,NYM,10.0,W,3,0,2.30,5.00
10,110,2018-08-06,NYM,CIN,7-7,H(2),1,0.1,0,0,0,1,1,0,0,0.00,2,14,7,1,1,0,0,0,0,0,,3,1,0,0,0,1,0,0,0,0,0,0,2.03,-0.001,.01,0.00%,-0.23,7t 123 1 out a5,7t 123 2 out a4,,NYM,10.0,W,6,4,2.15,4.00
11,111,2018-08-07,NYM,CIN,3-3,,0,1.0,2,2,2,0,0,1,0,6.75,5,16,12,5,0,2,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,.55,-0.130,.00,0.00%,-1.56,3t --- 0 out d2,3t 3 out d4,,NYM,2.0,L,1,6,-2.95,-3.00
12,114,2018-08-11,NYM,MIA,7-7,,3,1.0,1,0,0,1,2,0,0,4.91,5,17,11,3,3,0,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.56,0.084,.00,0.00%,0.45,7b --- 0 out tie,7b 3 out tie,,MIA,2.0,L,3,4,5.05,9.00
13,117,2018-08-14,NYM,BAL,7-7,L(0-1),2,0.2,1,2,2,2,1,1,0,8.31,5,20,8,2,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.99,-0.197,.00,0.00%,-0.94,7b --- 0 out tie,7b 12- 2 out d1,,BAL,15.0,L,3,6,-2.30,-1.00
14,120,2018-08-16,NYM,PHI,6-6,,1,1.0,3,2,2,0,1,0,0,10.13,6,23,15,3,4,1,4,2,1,0,,0,0,1,0,0,6,1,0,0,0,0,0,.17,-0.031,.00,0.00%,-1.51,6b --- 0 out d4,6b 3 out d6,2,PHI,3.0,L,6,9,-1.55,0.00
