Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,33,2004-05-13,CHW,BAL,GS-5,,99,4.1,6,5,5,1,1,4,0,10.38,20,67,42,15,4,5,13,1,1,0,31,,,0,0,0,19,0,0,0,0,0,0,.93,-0.314,1.16,-0.23%,-2.44,1t start tie,5t --- 1 out d2,2,CHW,1.707317073170732,W,6,5
2,37,2004-05-17,CHW,CLE,GS-5,L(0-1),3,4.1,9,6,6,3,2,0,0,11.42,26,104,62,20,6,7,13,5,5,0,20,,,0,0,0,22,3,0,0,0,0,0,.81,-0.321,1.09,-0.26%,-2.91,1b start a 1,5b 1-- 1 out d4,,CLE,2.9268292682926833,L,2,7
3,71,2004-06-26,CHW,CHC,GS-6,W(1-1),39,6.0,6,3,3,1,2,1,0,8.59,24,92,59,12,7,3,18,5,4,0,49,,,0,0,0,22,1,0,0,0,1,0,.82,0.154,1.03,0.12%,0.44,1t start tie,6t 3 out a2,,CHW,1.1666666666666667,W,6,3
4,77,2004-07-03,CHW,CHC,GS-4,L(1-2),6,4.0,6,3,3,1,6,2,0,8.20,19,65,41,12,9,5,7,4,1,0,43,,,0,0,0,17,0,1,1,0,0,0,.54,-0.146,.80,-0.13%,-0.88,1b start tie,4b 3 out d3,,CHC,1.75,L,2,4
5,80,2004-07-07,CHW,ANA,6-7,,3,2.0,5,3,3,0,0,1,0,8.71,9,25,17,3,3,5,4,3,0,0,,0,0,0,0,0,9,1,0,0,0,0,0,.11,-0.017,.16,-0.02%,-1.86,6t --- 0 out d6,7t 3 out d9,,CHW,2.5,L,0,12
6,109,2004-08-09,CHW,CLE,GS-3,L(1-3),32,2.1,6,7,6,2,3,3,0,10.17,16,75,43,14,4,1,9,5,2,0,20,,,0,0,0,13,0,0,0,0,0,0,.77,-0.346,.93,-0.25%,-5.87,1t start tie,3t 1-- 1 out d7,,CHW,3.8095238095238093,L,11,13
7,118,2004-08-19,CHW,DET,5-8,,9,4.0,2,1,1,1,3,0,1,9.00,16,63,37,11,6,2,9,2,2,0,,0,0,0,0,0,13,0,0,0,0,1,0,.12,0.009,.12,0.01%,1.29,5t --- 0 out d7,8t 3 out d5,,CHW,0.75,L,4,8
8,130,2004-08-31,CHW,OAK,GS-6,L(1-4),11,5.2,8,6,6,2,5,0,0,9.09,26,117,67,17,10,10,9,4,1,0,32,,,0,0,0,23,2,1,0,1,1,0,.58,-0.287,.23,-0.07%,-2.82,1t start tie,6t 1-- 2 out d5,,CHW,1.923076923076923,L,2,7
9,135,2004-09-05,CHW,SEA,GS-6,W(2-4),4,6.0,5,1,1,0,3,0,0,7.91,22,98,65,18,6,9,10,3,2,0,61,,,0,0,0,22,1,0,0,1,0,0,.74,0.235,.10,0.02%,2.44,1t start tie,6t 3 out a3,,CHW,0.8333333333333334,W,6,2
10,137,2004-09-07,CHW,TEX,2-4,,1,2.1,2,0,0,0,1,0,1,7.46,10,29,18,6,1,2,6,3,1,0,,3,0,0,0,0,9,1,0,0,0,0,0,.16,0.023,.06,0.01%,2.06,2b 123 2 out d7,4b 3 out d7,,TEX,0.9523809523809523,L,3,10
