Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,137,2002-09-03,FLA,NYM,GS-4,L(0-1),99,4.0,7,5,5,0,1,2,0,11.25,19,69,46,9,4,7,11,3,1,0,29,,,0,0,0,18,2,0,0,0,1,0,.79,-0.361,.00,0.00%,-3.10,1b start tie,4b 3 out d3,2,NYM,1.75,L,5,11
2,144,2002-09-10,FLA,PHI,GS-7,W(1-1),6,6.1,2,0,0,4,4,0,0,4.35,25,101,61,23,8,9,8,3,1,0,69,,,0,0,0,21,0,0,0,1,0,0,1.28,0.272,.00,0.00%,2.38,1b start a 1,7b 12- 1 out a2,2,PHI,0.9836065573770493,W,2,1
3,149,2002-09-15,FLA,ATL,GS-6,L(1-2),4,5.1,5,4,4,5,5,0,0,5.17,24,85,48,11,11,6,8,5,1,0,42,,,0,1,0,19,0,0,0,1,0,0,1.32,-0.020,.00,0.00%,0.34,1t start tie,6t 123 1 out a1,,FLA,1.9607843137254903,L,4,6
4,154,2002-09-20,FLA,ATL,GS-5,W(2-2),4,5.0,4,2,2,2,4,1,0,4.79,21,80,49,13,6,3,12,4,1,0,53,,,0,0,0,19,2,0,0,0,0,0,.92,0.128,.00,0.00%,0.53,1b start tie,5b 3 out a3,,ATL,1.2,W,6,2
5,161,2002-09-28,FLA,PHI,GS-3,L(2-3),7,3.0,4,5,3,2,2,0,0,5.32,16,70,45,11,6,4,8,4,0,0,35,,,0,0,0,13,3,0,0,0,1,1,1.03,-0.368,.00,0.00%,-3.56,1t start tie,3t 3 out d4,,FLA,2.0,L,3,9
6,27,2003-04-28,FLA,ARI,GS-6,L(0-1),99,5.1,7,4,4,2,1,1,0,6.75,25,103,55,18,6,8,14,5,2,0,37,,,0,0,0,22,2,0,0,1,1,1,.65,-0.142,.61,-0.08%,-1.22,1b start tie,6b 1-- 1 out d3,,ARI,1.7647058823529413,L,1,7
7,32,2003-05-03,FLA,HOU,GS-1,L(0-2),4,0.0,2,3,3,3,0,0,1,11.81,6,23,4,1,0,0,2,1,0,0,31,,,0,0,0,2,1,0,0,0,0,0,1.27,-0.336,1.07,-0.17%,-4.85,1b start tie,1b 123 0 out d3,,HOU,inf,L,2,5
8,8,2004-04-14,FLA,MON,6-7,,99,2.0,2,0,0,1,0,0,0,0.00,8,23,14,2,0,3,4,1,2,0,,0,0,0,0,0,7,0,0,0,1,0,0,.11,0.010,.14,0.01%,1.08,6b --- 0 out a8,7b 3 out a8,,MON,1.5,W,9,0
9,14,2004-04-21,FLA,PHI,11-GF(12),W(1-0),6,2.0,0,0,0,1,1,0,0,0.00,6,29,19,5,3,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,1,0,0,2.57,0.361,3.42,0.29%,1.09,11b --- 0 out tie,12b end a 1,,PHI,0.5,W,8,7
10,16,2004-04-23,FLA,ATL,7-9,,1,2.0,0,0,0,0,1,0,0,0.00,6,30,17,6,2,3,2,0,2,0,,3,0,0,0,0,6,0,0,0,0,0,0,.13,0.021,.19,0.02%,2.29,7t 123 1 out d5,9t --- 1 out d5,,FLA,0.0,L,1,6
