Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
9,6,2000-04-08,TBD,CLE,5-7,,99,2.1,1,0,0,3,4,0,0,0.00,11,42,25,11,3,0,4,1,1,0,,0,0,0,0,0,8,0,0,0,0,0,0,.72,0.059,.71,0.04%,1.30,5t --- 2 out d5,7t 3 out d2,,TBD,1.9047619047619047,L,4,6
10,8,2000-04-11,TBD,CHW,6-6,,2,1.0,2,1,1,0,2,0,0,2.70,5,19,14,5,1,0,3,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.91,-0.054,.80,-0.03%,-0.41,6t --- 0 out d2,6t 3 out d3,,TBD,2.0,L,6,13
11,9,2000-04-12,TBD,CHW,7-7,,0,1.0,2,1,1,0,1,0,0,4.15,4,16,10,2,3,0,3,2,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.17,-0.013,.14,-0.01%,-0.41,7t --- 0 out d5,7t 3 out d6,,TBD,2.0,L,1,7
12,11,2000-04-14,TBD,DET,5-6,,1,1.2,0,0,0,0,2,0,1,3.00,5,21,12,5,4,0,2,0,1,0,,1,0,0,1,0,4,0,0,0,0,0,0,.07,0.008,.06,0.00%,1.55,5b --3 1 out d7,6b 3 out d7,,DET,0.0,L,5,10
13,12,2000-04-15,TBD,DET,9-GF,,0,1.0,0,0,0,0,2,0,0,2.57,3,13,8,4,3,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.002,.01,0.00%,0.56,9b --- 0 out a7,9b end a 7,,DET,0.0,W,7,0
14,15,2000-04-20,TBD,BAL,7-8,,4,1.1,0,0,0,2,0,0,0,2.16,4,21,8,2,2,1,1,0,0,0,,3,2,0,0,0,2,0,0,1,1,0,0,.41,-0.034,.35,-0.02%,0.10,7b 123 1 out d2,8b --- 2 out d4,,BAL,1.8181818181818181,L,4,8
15,18,2000-04-23,TBD,ANA,7-8,H(1),2,2.0,1,0,0,0,3,0,0,1.74,7,34,23,8,9,2,2,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.68,0.232,1.06,0.09%,1.17,7t --- 0 out a1,8t 3 out a1,,TBD,0.5,W,1,0
16,20,2000-04-26,TBD,KCR,7-7,,2,1.0,0,0,0,2,1,0,0,1.59,5,20,8,3,2,0,2,1,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,.30,0.018,.21,0.01%,0.62,7b --- 0 out d3,7b 3 out d3,,KCR,2.0,L,6,7
17,22,2000-04-28,TBD,ANA,9-GF,,1,1.0,1,0,0,0,0,0,0,1.46,4,19,14,4,0,1,3,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.01,0.000,.01,0.00%,0.61,9b --- 0 out a9,9b end a 9,,ANA,1.0,W,11,2
18,23,2000-04-29,TBD,ANA,11-GF(13),L(0-1),0,2.0,1,1,1,0,1,1,0,1.88,7,30,16,5,4,0,6,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,2.03,-0.023,1.50,-0.01%,0.22,11b --- 0 out tie,13b end d 1,,ANA,0.5,L,6,7
19,26,2000-05-03,TBD,TEX,7-8,,3,2.0,1,0,0,2,3,0,1,1.65,10,51,28,7,6,2,2,1,0,0,,0,0,1,0,0,7,0,0,0,0,0,0,.38,0.027,.21,0.01%,1.17,7t --- 0 out d4,8t 3 out d4,,TBD,1.5,L,1,5
20,28,2000-05-05,TBD,BOS,7-GF(8),,1,1.1,0,0,0,0,1,0,0,1.53,4,15,9,2,2,2,1,0,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,.39,0.045,.24,0.02%,1.03,7b --3 2 out d2,8b end d 2,,BOS,0.0,L,3,5
21,30,2000-05-07,TBD,BOS,4-5,,1,1.1,3,3,3,2,2,1,0,2.84,9,35,17,8,0,0,5,2,0,0,,1,0,0,0,0,7,0,0,0,0,0,0,.63,-0.116,.37,-0.04%,-2.02,4b -2- 2 out d2,5b 3 out d5,,BOS,4.545454545454545,L,7,9
22,35,2000-05-13,TBD,TOR,7-8,,5,1.1,1,0,0,4,2,0,0,2.66,9,54,28,9,2,0,3,1,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.37,0.010,.19,0.00%,0.18,7t --- 0 out d4,8t 12- 1 out d4,,TBD,4.545454545454545,L,4,8
23,39,2000-05-17,TBD,TEX,7-7,,3,0.0,0,2,2,3,0,0,0,3.54,3,14,2,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,.67,-0.065,.19,-0.01%,-2.21,7b -2- 0 out d2,7b 123 0 out d3,,TEX,inf,L,6,11
