Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,53,2013-05-30,ATL,TOR,9-GF,,99,1.0,1,0,0,0,0,0,0,0.00,3,7,6,1,1,3,0,0,0,0,,0,0,0,0,0,3,0,0,0,1,0,0,.01,0.000,.01,0.00%,0.45,9t --- 0 out a8,9t end a 8,,ATL,1.0,W,11,3,,
2,57,2013-06-03,ATL,PIT,8-GF,,3,2.0,2,1,1,1,3,0,0,3.00,9,36,26,11,6,2,3,2,0,0,,0,0,0,0,0,8,1,0,0,0,0,0,.07,0.007,.09,0.01%,-0.11,8t --- 0 out a6,9t end a 5,,ATL,1.5,W,7,2,,
3,60,2013-06-06,ATL,LAD,8-GF(8),,2,0.2,0,0,0,0,0,0,0,2.45,2,6,3,1,0,1,1,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.01,0.000,.01,0.00%,0.22,8b --- 1 out d5,8b end d 5,,LAD,0.0,L,0,5,,
4,63,2013-06-09,ATL,LAD,7-8,,2,2.0,1,0,0,0,3,0,0,1.59,7,31,23,8,6,3,1,1,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,.08,0.006,.08,0.00%,0.85,7b --- 0 out a7,8b 3 out a7,,LAD,0.5,W,8,1,,
5,66,2013-06-12,ATL,SDP,8-GF(8),,2,1.0,0,0,0,0,1,0,0,1.35,3,14,8,2,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.05,0.00%,0.40,8b --- 0 out d3,8b end d 3,,SDP,0.0,L,3,5,,
6,67,2013-06-14,ATL,SFG,7-7,,1,1.0,1,2,2,3,2,0,0,3.52,7,35,16,8,3,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.17,-0.033,.20,-0.02%,-1.55,7t --- 0 out d4,7t 3 out d6,,ATL,4.0,L,0,6,,
7,71,2013-06-18,ATL,NYM,GS-3,L(0-1),3,3.0,2,1,1,3,5,0,0,3.38,14,73,38,11,12,5,1,1,0,0,53,,,0,0,0,11,0,0,0,0,0,0,1.22,0.017,1.32,0.01%,0.34,1t start tie,3t 3 out d1,1,ATL,1.6666666666666667,L,3,4,,
8,75,2013-06-21,ATL,MIL,8-GF(8),,2,1.0,0,0,0,0,1,0,0,3.09,3,10,8,4,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.16,0.012,.18,0.01%,0.46,8b --- 0 out d2,8b end d 2,,MIL,0.0,L,0,2,,
9,76,2013-06-22,ATL,MIL,8-GF(8),,0,1.0,1,0,0,0,3,0,0,2.84,4,16,11,1,4,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.28,0.012,.35,0.01%,0.46,8b --- 0 out d2,8b end d 2,,MIL,1.0,L,0,2,,
10,79,2013-06-26,ATL,KCR,10-GF(10),L(0-2),3,0.1,2,1,1,0,0,0,0,3.46,3,11,7,3,0,2,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.87,-0.363,3.24,-0.25%,-1.02,10b --- 0 out tie,10b end d 1,,KCR,20.0,L,3,4,,
11,81,2013-06-29,ATL,ARI,6-7,,2,0.2,1,0,0,0,1,0,0,3.29,3,12,7,4,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.55,-0.022,1.98,-0.02%,-0.10,6t --- 2 out tie,7t -2- 1 out tie,,ATL,5.0,W,11,5,,
12,83,2013-07-02,ATL,MIA,8-GF,,2,2.0,2,0,0,0,2,0,0,2.87,7,32,26,5,4,2,3,2,0,0,,0,0,0,0,0,7,0,0,0,1,0,0,.09,0.010,.11,0.01%,0.90,8t --- 0 out a5,9t end a 8,,ATL,1.0,W,11,3,,
13,87,2013-07-06,ATL,PHI,8-8,,3,1.0,2,1,1,0,0,0,0,3.24,5,15,11,3,1,3,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,1,0,.01,0.000,.01,0.00%,-0.56,8b --- 0 out a10,8b 3 out a9,,PHI,2.0,W,13,4,,
