Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,4,2012-04-09,TEX,SEA,GS-6,W(1-0),99,5.2,8,5,5,4,5,0,1,7.94,30,110,59,13,10,7,13,7,1,0,34,,,0,0,0,25,2,0,0,0,0,0,.99,-0.192,1.29,-0.15%,-2.22,1t start tie,6t 12- 2 out a3,,TEX,2.3076923076923075,W,11,5,,
2,9,2012-04-14,TEX,MIN,GS-6,,4,5.2,9,2,1,4,4,0,1,4.76,30,102,60,18,6,11,10,5,0,0,45,,,0,0,0,25,2,0,0,1,0,1,1.69,-0.033,1.88,-0.02%,0.15,1b start tie,6b 123 2 out tie,,MIN,2.5,W,6,2,,
3,13,2012-04-19,TEX,DET,GS-7,W(2-0),4,6.1,2,1,1,5,5,0,0,3.57,26,121,70,22,9,7,9,2,0,0,65,,,0,0,0,21,1,0,0,0,0,1,1.09,0.169,1.28,0.12%,1.71,1b start a 1,7b 12- 1 out a4,,DET,1.1475409836065575,W,10,3,,
4,18,2012-04-24,TEX,NYY,GS-9,W(3-0),4,8.1,7,0,0,2,10,0,0,2.42,33,119,82,23,15,14,7,5,0,0,77,,,0,0,0,31,2,0,0,1,0,0,1.19,0.494,1.40,0.35%,4.30,1t start tie,9t 1-- 1 out a2,,TEX,1.1111111111111112,W,2,0,,
5,23,2012-04-30,TEX,TOR,GS-7,W(4-0),5,7.0,4,1,1,2,9,1,1,2.18,27,97,62,18,14,7,8,2,2,0,72,,,0,0,0,24,0,0,0,1,0,0,1.25,0.325,1.48,0.23%,2.54,1b start tie,7b 3 out a3,,TOR,0.8571428571428571,W,4,1,,
6,28,2012-05-06,TEX,CLE,GS-6,L(4-1),5,6.0,6,4,3,4,11,1,0,2.54,28,112,63,17,18,8,5,1,3,0,53,,,2,0,0,24,1,0,0,0,0,0,.82,-0.183,1.00,-0.13%,-1.21,1b start tie,6b 3 out d4,,CLE,1.6666666666666667,L,2,4,,
7,33,2012-05-11,TEX,LAA,GS-6,W(5-1),4,5.1,3,3,3,3,7,2,1,2.84,23,93,57,18,12,3,9,3,2,0,54,,,1,0,0,19,0,0,0,0,0,0,.33,0.059,.46,0.05%,-0.32,1t start tie,6t 1-- 1 out a6,,TEX,1.1764705882352942,W,10,3,,
8,38,2012-05-16,TEX,OAK,GS-8,W(6-1),4,7.2,4,1,1,2,7,0,0,2.60,28,118,73,19,12,9,10,2,1,0,72,,,0,0,0,25,1,0,0,1,1,0,.80,0.259,1.30,0.25%,2.86,1t start tie,8t 12- 2 out a3,,TEX,0.8333333333333333,W,4,1,,
9,43,2012-05-21,TEX,SEA,GS-4,L(6-2),4,4.0,4,5,4,6,5,0,0,3.05,22,96,56,17,8,7,4,3,0,0,35,,,0,0,0,15,0,1,0,0,1,0,.74,-0.265,1.08,-0.23%,-3.18,1b start tie,4b 3 out d5,,SEA,2.5,L,1,6,,
10,48,2012-05-27,TEX,TOR,GS-5,W(7-2),5,5.0,7,3,3,3,3,1,0,3.25,24,93,54,14,8,9,9,3,1,0,41,,,1,0,0,21,2,0,0,1,0,0,.60,0.099,.71,0.07%,-0.30,1t start tie,5t 3 out a6,,TEX,2.0,W,12,6,,
