Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,53,2018-05-30,NYM,ATL,6-7,H(1),99,2.0,1,1,1,1,0,1,0,4.50,8,29,17,4,0,2,5,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.27,0.049,1.20,0.03%,-0.03,1.30,3.00,6b --- 0 out a1,7b 3 out a1,,ATL,1.0,W,4,1
2,55,2018-06-01,NYM,CHC,8-8,,1,0.1,1,0,0,0,1,0,0,3.86,2,9,5,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.08,0.001,.06,0.00%,0.09,2.15,4.00,8t --- 2 out d4,8t 3 out d4,,NYM,10.0,L,4,7
3,56,2018-06-02,NYM,CHC,12-13,,0,2.0,3,0,0,1,3,0,0,2.08,9,30,20,5,5,3,2,1,0,0,,0,0,2,0,0,8,0,0,1,1,0,0,3.26,0.252,2.54,0.12%,0.89,8.10,15.00,12t --- 0 out tie,13t 3 out tie,,NYM,2.0,L,1,7
4,70,2018-06-19,NYM,COL,7-GF(8),,16,2.0,0,0,0,0,3,0,0,1.42,6,19,16,3,5,1,2,2,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.08,0.012,.03,0.00%,1.13,10.50,15.00,7b --- 0 out d4,8b end d 4,,COL,0.0,L,8,10
5,72,2018-06-21,NYM,COL,6-7,,1,1.1,0,0,0,0,2,0,0,1.17,4,16,13,2,4,1,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.20,0.020,.05,0.00%,0.69,7.00,10.00,6b --- 2 out d3,7b 3 out d3,,COL,0.0,L,4,6
6,75,2018-06-24,NYM,LAD,3-4,,2,2.0,1,1,1,0,2,1,0,1.86,7,31,21,5,5,2,3,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.73,-0.045,.12,-0.01%,-0.11,5.90,9.00,3t --- 0 out d1,4t 3 out d1,,NYM,0.5,L,7,8
7,77,2018-06-26,NYM,PIT,10-GF(10),W(1-0),1,1.0,0,0,0,0,0,0,0,1.69,3,5,5,2,0,1,2,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.72,0.126,.16,0.01%,0.44,6.25,15.00,10t --- 0 out tie,10t end tie,,NYM,0.0,W,4,3
8,78,2018-06-27,NYM,PIT,8-8,H(2),0,0.2,0,0,0,0,1,0,0,1.59,2,9,6,1,2,0,1,0,0,0,,1,0,0,0,0,2,0,0,0,0,0,0,1.53,0.076,.20,0.01%,0.48,3.50,5.00,8t 1-- 1 out a2,8t 3 out a2,,NYM,0.0,L,3,5
9,81,2018-07-01,NYM,MIA,8-8,,3,1.0,1,1,1,0,2,1,0,2.19,4,24,18,1,4,1,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.42,0.007,.02,0.00%,-0.55,3.65,6.00,8b --- 0 out a4,8b 3 out a3,,MIA,1.0,W,5,2
10,82,2018-07-03,NYM,TOR,8-GF(8),L(1-1),1,1.0,2,2,2,0,0,1,1,3.38,6,17,9,0,0,1,4,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,1.06,-0.319,.06,-0.01%,-1.50,-3.55,-3.00,8b --- 0 out tie,8b end d 2,,TOR,2.0,L,6,8
11,86,2018-07-08,NYM,TBR,9-GF,,4,1.0,0,0,0,0,2,0,0,3.14,3,13,8,4,2,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.44,6.25,9.00,9t --- 0 out d9,9t end d 9,,NYM,0.0,L,0,9
12,87,2018-07-09,NYM,PHI,10-GF(10),W(2-1),0,1.0,2,0,0,0,1,0,0,2.93,5,16,10,1,2,3,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,3.70,0.126,.17,0.00%,0.44,7.05,18.00,10t --- 0 out tie,10t end tie,1,NYM,2.0,W,4,3
13,91,2018-07-12,NYM,WSN,7-7,,2,0.0,1,1,1,0,0,0,0,3.52,1,5,4,0,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.66,-0.025,.02,0.00%,-0.24,-2.60,-3.00,7t --- 1 out d1,7t 1-- 1 out d1,,NYM,inf,L,4,5
