Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,2,2018-03-30,SDP,MIL,5-6,,99,1.1,0,0,0,1,0,0,0,0.00,4,13,9,2,3,2,1,0,0,0,,2,0,0,0,0,3,0,0,0,1,0,0,1.77,0.147,1.62,0.08%,0.92,2.40,4.00,5t 1-3 2 out a1,6t 3 out a1,,SDP,0.9090909090909091,L,6,8
2,5,2018-04-03,SDP,COL,9-9,,3,0.2,1,1,1,2,1,0,0,4.50,5,21,11,2,5,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.12,-0.005,.10,0.00%,-0.96,-0.30,2.00,9t --- 0 out a5,9t 12- 2 out a4,,SDP,15.0,W,8,4
3,6,2018-04-04,SDP,COL,9-GF,,0,1.0,0,0,0,0,1,0,0,3.00,3,14,11,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.08,0.006,.07,0.00%,0.45,4.25,6.00,9t --- 0 out d3,9t end d 3,,SDP,0.0,L,2,5
4,9,2018-04-07,SDP,HOU,8-8,,2,1.0,1,0,0,0,1,0,0,2.25,3,14,10,1,1,0,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,2.28,0.107,1.62,0.05%,0.51,3.65,6.00,8b --- 0 out tie,8b 3 out tie,,HOU,1.0,L,0,1
5,12,2018-04-10,SDP,COL,7-7,H(1),2,1.0,0,0,0,0,1,0,0,1.80,3,10,9,1,2,0,2,0,1,0,,2,0,1,0,0,3,0,0,0,0,0,0,2.55,0.230,1.97,0.11%,1.92,4.25,6.00,7b 1-3 0 out a3,7b 3 out a3,,COL,0.0,W,5,2
6,15,2018-04-13,SDP,SFG,9-9,,2,0.1,2,0,0,0,1,0,0,1.69,3,7,7,3,1,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.29,-0.018,.20,-0.01%,-0.41,1.55,4.00,9t --- 0 out a4,9t 12- 1 out a4,,SDP,20.0,W,5,1
7,18,2018-04-16,SDP,LAD,9-GF,,2,1.0,2,4,4,2,2,1,0,7.11,7,26,17,5,3,0,3,2,0,0,,0,0,0,0,0,5,1,0,1,0,0,0,.05,-0.012,.04,-0.01%,-3.55,-4.15,-3.00,9t --- 0 out d4,9t end d 8,,SDP,4.0,L,3,10
8,19,2018-04-17,SDP,LAD,12-GF(12),,0,0.2,1,1,1,1,1,0,0,7.71,4,12,8,3,0,0,2,1,1,0,,1,1,0,0,0,3,1,0,1,0,0,0,.34,-0.044,.25,-0.02%,-1.36,0.30,2.00,12t -2- 1 out d2,12t end d 4,,SDP,10.0,L,3,7
9,20,2018-04-18,SDP,LAD,7-7,,0,1.0,1,0,0,0,0,0,0,6.75,4,20,14,5,2,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.09,0.005,.06,0.00%,0.45,1.65,3.00,7t --- 0 out d5,7t 3 out d5,,SDP,1.0,L,4,13
10,23,2018-04-22,SDP,ARI,6-7,,3,2.0,0,0,0,0,2,0,0,5.40,6,26,18,5,6,1,3,3,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.35,0.054,.24,0.02%,1.02,8.50,12.00,6b --- 0 out d2,7b 3 out d2,,ARI,0.0,L,2,4
