Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
445,1,2000-04-03,TOR,KCR,GS-7,,99,6.0,5,2,2,0,5,0,0,3.00,23,82,57,13,8,8,10,5,0,0,59,,,0,0,0,23,1,0,0,0,0,0,.86,0.140,.86,0.08%,1.35,1t start tie,7t 1-3 0 out a3,,TOR,0.8333333333333334,W,5,4
446,6,2000-04-08,TOR,TEX,SHO,W(1-0),4,9.0,9,0,0,1,5,0,0,1.20,36,89,66,19,6,16,14,7,0,0,73,,,0,1,0,34,2,0,0,0,0,0,.99,0.506,.92,0.28%,5.43,1b start a 1,9b 3 out a4,,TEX,1.1111111111111112,W,4,0
447,11,2000-04-14,TOR,SEA,GS-1,L(1-1),5,1.0,5,6,6,1,2,2,0,4.50,9,37,22,7,5,0,6,3,0,0,20,,,0,0,0,8,0,0,0,0,0,0,.83,-0.377,.71,-0.19%,-5.39,1t start tie,1t 3 out d6,,TOR,6.0,L,9,11
448,16,2000-04-19,TOR,ANA,CG,W(2-1),4,9.0,8,4,4,2,10,1,1,4.32,39,113,81,21,13,14,12,5,2,0,63,,,1,0,0,36,1,0,0,0,0,1,.25,0.175,.17,0.07%,1.54,1t start tie,9t 3 out a8,,TOR,1.1111111111111112,W,12,4
449,21,2000-04-24,TOR,OAK,GS-7,W(3-1),4,6.2,6,1,1,0,8,0,0,3.69,26,95,63,18,11,6,12,5,1,0,66,,,0,0,0,26,2,0,0,0,0,0,1.21,0.281,.97,0.14%,2.47,1b start tie,7b 1-3 2 out a2,,OAK,0.9677419354838709,W,3,2
450,25,2000-04-29,TOR,NYY,GS-5,W(4-1),4,5.0,5,1,1,0,0,0,0,3.44,18,66,43,9,2,8,10,7,0,0,53,,,1,1,0,18,1,0,0,1,0,0,.90,0.191,.85,0.11%,1.96,1b start tie,5b 3 out tie,,NYY,1.0,W,6,2
451,30,2000-05-04,TOR,CLE,GS-8,W(5-1),4,8.0,7,1,0,3,6,0,0,2.82,34,121,79,24,6,13,12,6,2,0,69,,,2,0,0,31,0,1,0,0,0,0,.78,0.170,.72,0.09%,3.92,1t start tie,8t 3 out a6,,TOR,1.25,W,8,1
452,35,2000-05-09,TOR,BAL,GS-8,W(6-1),4,8.0,9,4,4,0,2,0,0,3.08,30,93,66,15,6,12,16,8,3,0,50,,,0,0,0,29,3,0,0,3,1,0,1.16,0.219,1.19,0.14%,0.92,1t start tie,8t 3 out a2,,TOR,1.125,W,6,4
453,39,2000-05-14,TOR,TBD,CG,W(7-1),4,9.0,7,2,2,0,5,1,0,2.92,33,118,89,21,14,14,14,6,1,0,70,,,1,0,0,32,1,0,0,2,1,0,1.19,0.384,1.31,0.25%,3.27,1b start tie,9b 3 out a1,,TBD,0.7777777777777778,W,3,2
454,44,2000-05-20,TOR,CHW,GS-4,L(7-2),5,3.1,10,6,6,1,3,1,0,3.60,21,67,49,11,6,9,8,4,1,0,18,,,0,0,0,20,2,0,0,0,0,0,.87,-0.301,.87,-0.18%,-4.31,1t start tie,4t -2- 1 out d6,,TOR,3.5483870967741935,L,2,6
