Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,98,2002-07-21,NYM,CIN,8-GF(8),,99,1.0,0,0,0,0,1,0,0,0.00,3,17,11,1,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.52,8b --- 0 out d9,8b end d 9,,CIN,0.0,L,1,9
2,6,2003-04-06,NYM,MON,GS-5,,99,4.2,10,3,3,0,2,0,0,5.79,23,80,53,12,9,6,15,5,4,0,34,,,0,1,0,23,2,0,0,0,0,0,1.09,-0.121,1.23,-0.08%,-0.93,1t start tie,5t 12- 2 out d3,,NYM,2.380952380952381,L,5,8
3,11,2003-04-12,NYM,MON,GS-6,L(0-1),5,5.2,9,5,3,0,4,1,0,5.23,27,95,68,13,9,12,11,0,1,0,39,,,0,0,0,26,3,0,0,0,0,1,.86,-0.214,.87,-0.13%,-2.08,1b start tie,6b -2- 2 out d3,,MON,1.7307692307692306,L,4,5
4,16,2003-04-17,NYM,PIT,GS-7,W(1-1),4,7.0,5,0,0,0,2,0,1,3.12,26,104,68,21,7,9,14,3,2,0,69,,,0,0,0,25,0,0,0,1,0,0,.87,0.335,.63,0.15%,3.70,1b start a 1,7b 3 out a6,,PIT,0.7142857142857143,W,7,2
5,20,2003-04-22,NYM,HOU,3-7,,4,5.0,8,4,4,0,2,1,0,4.03,21,77,49,14,6,13,6,1,0,0,,0,0,0,1,0,20,3,0,0,1,0,0,.39,-0.134,.30,-0.06%,-1.49,3t --- 0 out d2,7t 3 out d5,,NYM,1.6,L,2,6
6,25,2003-04-27,NYM,ARI,GS-6,L(1-2),4,6.0,7,3,0,1,4,0,0,3.18,27,98,63,18,7,10,12,5,2,0,55,,,0,0,0,26,2,0,0,1,0,1,1.31,-0.047,1.09,-0.02%,0.01,1t start tie,6t 3 out d1,2,NYM,1.3333333333333333,L,3,7
7,30,2003-05-03,NYM,MIL,GS-6,,5,6.0,2,2,2,2,6,1,0,3.15,22,90,57,14,12,7,7,5,0,0,64,,,1,0,0,20,1,0,0,1,0,1,1.13,0.072,.65,0.03%,1.05,1b start tie,6b 3 out tie,,MIL,0.6666666666666666,L,2,3
8,35,2003-05-09,NYM,SDP,GS-5,,5,5.0,6,3,3,3,4,0,0,3.43,23,92,56,18,6,6,10,4,0,0,44,,,0,0,0,20,2,0,0,1,0,0,1.34,-0.132,.63,-0.04%,-0.49,1t start tie,5t 3 out d1,,NYM,1.8,L,4,5
9,40,2003-05-14,NYM,COL,GS-7,,4,7.0,10,5,4,3,2,0,0,3.69,33,116,68,17,7,12,16,6,1,0,38,,,1,1,0,30,1,1,1,0,0,0,1.07,-0.225,.55,-0.07%,-0.83,1b start a 2,7b 3 out d2,,COL,1.8571428571428572,L,5,6
10,45,2003-05-20,NYM,PHI,GS-6,,5,6.0,5,1,1,2,4,1,0,3.44,26,91,58,17,6,5,15,8,1,0,60,,,1,0,0,24,2,0,0,0,0,1,.90,0.211,.40,0.06%,2.01,1t start tie,6t 3 out a3,,NYM,1.1666666666666667,L,7,11
11,50,2003-05-25,NYM,ATL,GS-7,,4,7.0,3,1,1,0,2,1,1,3.19,25,82,56,17,3,5,17,5,3,0,69,,,0,0,0,24,1,0,0,0,0,1,.82,0.222,.39,0.06%,2.67,1b start tie,7b 3 out d1,,ATL,0.42857142857142855,L,1,3
12,55,2003-05-31,NYM,ATL,GS-9,W(2-2),5,8.0,6,2,2,1,0,0,0,3.07,31,111,71,17,4,10,20,2,0,0,61,,,0,0,0,30,3,0,0,0,0,0,.87,0.262,.35,0.06%,2.39,1t start tie,9t -2- 0 out a3,,NYM,0.875,W,4,2
13,59,2003-06-06,NYM,SEA,GS-8,W(3-2),5,7.0,8,2,1,4,4,0,0,2.91,33,110,67,19,9,6,19,6,2,0,55,,,0,0,0,28,4,0,2,0,0,1,1.46,0.075,.50,0.02%,1.03,1t start tie,8t -23 0 out a2,,NYM,1.7142857142857142,W,3,2
14,63,2003-06-11,NYM,TEX,GS-7,W(4-2),4,7.0,8,2,2,1,6,0,1,2.88,31,102,69,20,7,10,13,5,1,0,58,,,0,0,0,28,2,0,0,0,1,0,.86,0.201,.17,0.02%,2.23,1b start a 2,7b 3 out a6,,TEX,1.2857142857142858,W,8,2
15,69,2003-06-17,NYM,FLA,GS-7,W(5-2),5,6.2,1,0,0,0,4,0,0,2.66,20,71,54,22,5,5,11,3,1,0,76,,,0,1,0,20,0,0,0,0,0,0,.90,0.442,.26,0.08%,3.45,1b start tie,7b --- 2 out a1,,FLA,0.16129032258064516,W,5,0
16,77,2003-06-27,NYM,NYY,GS-6,L(5-3),9,5.1,9,6,6,1,3,0,1,3.09,27,87,55,15,4,7,15,4,3,0,28,,,0,0,0,24,2,0,0,0,1,0,1.07,-0.449,.17,-0.04%,-4.41,1b start a 2,6b 123 1 out d2,,NYY,1.9607843137254903,L,4,6
17,83,2003-07-02,NYM,MON,GS-4,L(5-4),4,3.1,6,5,4,2,1,0,0,3.35,18,60,39,11,2,7,8,5,0,0,29,,,0,0,0,15,2,0,0,0,1,1,1.48,-0.448,.12,-0.02%,-4.57,1t start tie,4t 123 1 out d1,,NYM,2.5806451612903225,L,4,11
18,87,2003-07-07,NYM,ATL,GS-6,L(5-5),4,6.0,8,6,6,0,6,2,1,3.68,27,95,65,17,7,8,12,3,1,0,38,,,0,0,0,26,2,0,0,0,0,0,.57,-0.225,.08,-0.02%,-2.99,1t start tie,6t 3 out d6,,NYM,1.3333333333333333,L,3,7
19,92,2003-07-12,NYM,PHI,GS-6,,4,6.0,7,2,2,2,4,1,0,3.64,26,89,63,23,9,7,13,5,0,0,52,,,0,0,0,24,3,0,0,0,0,0,1.06,0.071,.02,0.00%,1.01,1t start tie,6t 3 out d1,,NYM,1.5,L,2,4
20,95,2003-07-18,NYM,ATL,GS-4,L(5-6),5,4.0,5,5,4,3,2,0,0,3.83,20,69,41,14,6,7,8,7,1,0,33,,,0,0,0,17,0,0,1,1,0,1,.70,-0.288,.01,0.00%,-2.91,1b start tie,4b 3 out d5,,ATL,2.0,L,4,11
21,100,2003-07-23,NYM,MON,GS-5,L(5-7),4,5.0,8,5,5,1,5,0,0,4.05,25,86,58,20,9,7,12,7,0,0,35,,,0,0,0,24,3,1,0,0,0,1,.44,-0.275,.00,0.00%,-2.28,1b start tie,5b 3 out d4,,MON,1.8,L,2,5
22,105,2003-07-28,NYM,MIL,GS-7,,4,7.0,5,2,2,4,5,1,0,3.97,28,100,60,19,7,9,10,6,0,0,60,,,0,1,0,24,2,0,1,2,0,1,1.02,0.085,.00,0.00%,1.52,1t start tie,7t 3 out d2,,NYM,1.2857142857142858,L,2,4
23,110,2003-08-02,NYM,STL,GS-4,L(5-8),4,4.0,7,7,7,2,2,3,0,4.34,21,65,41,7,5,7,10,1,3,0,20,,,0,0,0,19,1,0,1,0,0,0,1.01,-0.392,.00,0.00%,-4.99,1t start tie,4t 3 out d6,,NYM,2.25,L,9,10
24,116,2003-08-09,NYM,ARI,GS-6,,6,6.0,4,1,1,3,2,0,0,4.21,24,87,53,14,4,8,11,3,1,0,59,,,0,1,0,20,2,1,3,0,1,0,1.31,0.256,.00,0.00%,2.36,1b start tie,6b 3 out tie,,ARI,1.1666666666666667,L,1,2
25,121,2003-08-16,NYM,COL,GS-5,W(6-8),6,5.0,7,4,4,0,1,1,0,4.32,22,76,54,15,2,11,10,1,2,0,38,,,0,0,0,22,2,1,0,0,0,0,.57,-0.008,.00,0.00%,-1.49,1t start tie,5t 3 out a5,,NYM,1.4,W,13,4
26,126,2003-08-21,NYM,SDP,GS-6,W(7-8),4,6.0,6,1,1,1,2,0,0,4.20,26,105,65,15,7,10,13,2,0,0,57,,,0,0,0,25,3,1,0,0,0,1,.69,0.157,.00,0.00%,1.83,1b start a 3,6b 3 out a4,,SDP,1.1666666666666667,W,5,1
27,130,2003-08-26,NYM,ATL,GS-5,W(8-8),4,5.0,4,2,2,0,5,1,0,4.18,19,92,56,15,7,5,9,2,1,0,56,,,0,0,0,19,3,0,0,0,0,0,.77,0.097,.00,0.00%,0.62,1b start a 3,5b 3 out a1,,ATL,0.8,W,6,5
28,135,2003-08-31,NYM,PHI,GS-6,L(8-9),4,6.0,4,4,4,1,4,1,0,4.25,23,101,67,18,8,6,12,2,5,0,51,,,0,0,0,21,1,0,0,0,0,0,.79,-0.139,.00,0.00%,-0.99,1t start tie,6t 3 out d4,,NYM,0.8333333333333334,L,1,4
29,140,2003-09-05,NYM,PHI,GS-8,L(8-10),4,7.1,3,1,1,4,4,0,0,4.12,28,114,68,19,11,11,9,3,2,0,68,,,1,0,0,23,1,0,0,0,0,0,1.24,0.168,.00,0.00%,2.34,1b start tie,8b 1-- 1 out d1,,PHI,0.9859154929577465,L,0,1
30,145,2003-09-10,NYM,FLA,GS-5,L(8-11),4,5.0,7,4,1,1,2,1,1,4.05,25,88,64,22,7,11,10,2,5,0,44,,,0,1,0,22,3,0,0,0,0,2,1.06,-0.218,.00,0.00%,-1.49,1t start tie,5t 3 out d2,,NYM,1.6,L,3,7
