Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,135,2018-09-01,TOR,MIA,8-GF(8),,99,1.0,0,0,0,0,0,0,0,0.00,3,10,6,2,0,2,1,0,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.45,2.25,3.00,8b --- 0 out d5,8b end d 5,,MIA,0.0,L,3,6
2,137,2018-09-03,TOR,TBR,2-4,,1,2.1,2,1,1,0,2,0,0,2.70,8,29,25,6,7,2,4,2,1,0,,2,0,0,1,0,8,1,0,0,0,0,0,.50,-0.003,.00,0.00%,0.44,6.05,10.00,2t 12- 2 out d4,4t 3 out d4,,TOR,0.9523809523809523,L,1,7
3,140,2018-09-06,TOR,CLE,5-5,,2,0.2,1,0,0,0,0,0,0,2.25,3,16,10,2,0,0,3,1,1,0,,2,2,0,0,0,3,0,0,0,0,0,0,1.45,-0.103,.00,0.00%,-0.59,0.90,2.00,5t -23 1 out a1,5t 3 out d1,,TOR,5.0,L,4,9
4,141,2018-09-07,TOR,CLE,10-10,,0,0.2,1,0,0,0,0,0,0,1.93,3,15,10,3,0,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.81,0.073,.00,0.00%,0.27,0.90,2.00,10t --- 0 out tie,10t 1-- 2 out tie,,TOR,5.0,W,3,2
5,143,2018-09-09,TOR,CLE,8-8,,1,0.0,1,0,0,0,0,0,0,1.93,1,4,2,1,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,2.16,-0.087,.00,0.00%,-0.38,-0.60,0.00,8t --- 0 out a1,8t 1-- 0 out a1,,TOR,inf,W,6,2
6,146,2018-09-13,TOR,BOS,4-5,,3,1.1,0,0,0,0,0,0,0,1.50,4,15,10,1,2,2,2,1,0,0,,1,0,0,0,0,4,0,0,0,0,0,0,1.00,0.105,.00,0.00%,1.13,3.00,4.00,4b -2- 1 out d1,5b --- 2 out d1,,BOS,0.0,L,3,4
7,151,2018-09-18,TOR,BAL,7-7,H(1),4,1.0,0,0,0,0,0,0,0,1.29,3,7,4,0,0,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.07,0.082,.00,0.00%,0.50,2.25,3.00,7b --- 0 out a2,7b 3 out a2,,BAL,0.0,W,6,4
8,153,2018-09-20,TOR,TBR,6-6,,1,0.1,1,1,1,1,0,0,0,2.45,3,12,5,3,0,1,1,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,2.03,-0.055,.00,0.00%,-0.41,-2.45,-2.00,6t --- 0 out tie,6t 12- 1 out tie,,TOR,20.0,W,9,8
9,154,2018-09-21,TOR,TBR,5-6,,0,1.1,1,2,2,1,2,0,0,4.15,6,26,17,5,2,2,1,0,1,0,,1,0,0,0,0,5,0,0,0,0,0,0,1.18,0.116,.00,0.00%,1.01,1.80,4.00,5t --3 0 out d1,6t 12- 1 out d1,,TOR,1.8181818181818181,L,3,11
10,156,2018-09-23,TOR,TBR,8-8,,1,0.1,1,2,2,1,0,1,0,6.00,3,11,5,1,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.13,-0.060,.00,0.00%,-1.90,-4.45,-5.00,8t --- 2 out d3,8t 3 out d5,,TOR,20.0,L,2,5
11,158,2018-09-25,TOR,HOU,6-6,,1,0.1,0,0,0,0,1,0,0,5.79,2,4,4,0,3,0,1,0,0,0,,2,0,0,0,0,2,0,0,0,0,0,1,1.23,-0.005,.00,0.00%,-0.08,2.75,4.00,6t 12- 0 out d2,6t 123 1 out d2,,TOR,0.0,L,1,4
12,160,2018-09-28,TOR,TBR,7-8,H(2),2,0.2,2,1,1,0,0,1,0,6.30,4,14,10,2,2,0,4,1,0,0,,2,0,0,0,0,4,1,0,0,0,0,0,2.67,-0.158,.00,0.00%,-0.72,-1.70,-1.00,7b 12- 1 out a2,8b -2- 0 out a1,,TBR,10.0,W,7,6
13,162,2018-09-30,TOR,TBR,6-6,,1,0.1,0,0,0,1,1,0,0,6.10,2,9,3,2,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,1.27,0.025,.00,0.00%,0.43,2.15,4.00,6b 12- 2 out d2,6b 3 out d2,,TBR,10.0,L,4,9
14,22,2019-04-23,DET,BOS,8-8,,99,0.0,1,0,0,0,0,0,0,---,1,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1.32,-0.038,1.35,-0.02%,-0.14,-0.60,0.00,8b --- 2 out a1,8b 1-- 2 out a1,2,BOS,inf,W,4,2
15,23,2019-04-24,DET,BOS,7-8,,0,0.2,2,5,5,2,1,0,1,67.50,7,26,15,3,4,1,2,2,0,0,,2,0,1,0,0,4,1,0,1,0,0,0,.20,-0.015,.23,-0.01%,-2.60,-9.50,-10.00,7b 12- 2 out d3,8b 123 1 out d5,,BOS,20.0,L,4,11
16,30,2019-05-04,DET,KCR,3-5,,9,2.1,3,2,1,1,1,1,0,18.00,11,32,21,6,1,1,8,1,2,0,,3,0,0,0,0,9,1,0,0,0,1,0,.23,-0.005,.22,0.00%,0.52,2.85,7.00,3t 123 1 out d7,5t 1-- 2 out d7,,DET,1.9047619047619047,L,3,15
17,32,2019-05-07,DET,LAA,9-9,,2,0.2,0,1,1,2,0,0,0,17.18,4,18,8,4,0,1,1,1,0,0,,0,0,1,0,0,2,0,0,0,0,0,0,.33,0.004,.31,0.00%,0.09,-1.70,-1.00,9t --- 0 out d2,9t 12- 2 out d2,,DET,10.0,L,2,5
