Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,11,2018-04-11,SFG,ARI,GS-6,L(0-1),99,5.1,4,4,4,0,7,2,0,6.75,20,83,62,19,8,8,5,1,0,0,51,,,0,0,0,20,1,0,0,0,0,0,.70,-0.159,.82,-0.11%,-0.94,15.60,25.00,1t start tie,6t -2- 1 out tie,,SFG,0.7843137254901962,L,3,7
2,30,2018-05-01,SFG,SDP,GS-7,,19,7.0,4,2,2,1,5,1,0,4.38,23,84,56,19,8,5,12,4,3,0,65,,,0,0,0,22,0,1,0,3,0,0,.78,0.081,.76,0.05%,1.15,18.75,30.00,1t start tie,7t 3 out d1,,SFG,0.7142857142857143,L,2,3
3,34,2018-05-06,SFG,ATL,GS-6,W(1-1),4,5.1,7,1,0,1,6,0,0,3.06,22,93,58,10,6,11,4,1,0,0,57,,,0,0,0,21,0,0,0,3,0,1,1.17,0.140,1.26,0.09%,1.41,23.20,46.00,1b start tie,6b 1-- 1 out a3,,ATL,1.5686274509803924,W,4,3
4,39,2018-05-11,SFG,PIT,GS-4,L(1-2),4,4.0,7,5,5,2,5,2,0,4.57,20,88,51,15,8,3,10,5,0,0,31,,,0,1,0,17,1,1,0,0,0,0,.74,-0.392,.71,-0.23%,-3.14,3.60,12.00,1b start tie,4b 3 out d3,,PIT,2.25,L,2,11
5,44,2018-05-16,SFG,CIN,GS-6,L(1-3),4,6.0,8,5,4,1,5,1,0,4.88,27,96,67,16,5,11,10,4,2,0,42,,,0,0,0,25,1,0,0,0,0,0,.75,-0.261,.77,-0.16%,-2.30,10.10,21.00,1t start tie,6t 3 out d2,,SFG,1.5,L,3,6
6,49,2018-05-22,SFG,HOU,GS-5,L(1-4),5,4.0,7,5,5,2,2,0,0,5.68,20,68,37,10,1,5,11,7,1,0,28,,,0,0,0,17,3,0,0,0,0,0,.76,-0.252,.79,-0.16%,-3.36,-2.40,3.00,1b start tie,5b 1-- 0 out d3,,HOU,2.25,L,2,11
7,54,2018-05-28,SFG,COL,GS-5,,5,5.0,5,4,3,1,7,1,1,5.65,23,87,52,19,8,10,4,2,0,0,49,,,0,0,0,20,0,0,0,0,0,1,.99,-0.140,1.18,-0.10%,-1.17,15.05,27.00,1b start a 2,5b 3 out d1,,COL,1.2,L,5,6
8,58,2018-06-02,SFG,PHI,GS-7,W(2-4),4,7.0,3,0,0,0,5,0,0,4.74,24,86,59,15,9,13,6,1,0,0,76,,,0,0,0,24,0,1,0,0,0,0,1.19,0.432,1.09,0.24%,3.15,27.95,48.00,1t start tie,7t 3 out a1,,SFG,0.42857142857142855,W,2,0
9,63,2018-06-08,SFG,WSN,GS-5,,5,4.1,6,4,4,1,5,1,0,5.06,20,85,51,14,4,6,8,3,0,0,39,,,1,0,0,19,0,0,0,0,0,0,.97,-0.146,1.06,-0.10%,-2.36,7.55,16.00,1b start a 1,5b 12- 1 out a2,,WSN,1.707317073170732,W,9,5
10,68,2018-06-13,SFG,MIA,GS-5,,4,5.0,5,2,2,2,3,0,0,4.92,20,77,44,13,6,9,6,3,1,0,50,,,0,0,0,18,0,0,0,1,0,0,1.24,0.004,1.18,0.00%,0.27,9.05,18.00,1b start a 2,5b 3 out tie,,MIA,1.4,L,4,5
11,73,2018-06-18,SFG,MIA,GS-7,,4,6.1,5,2,2,1,7,0,0,4.70,24,79,55,15,7,8,8,5,0,0,61,,,0,0,0,23,2,0,0,0,0,0,.82,0.135,.76,0.08%,0.67,20.65,34.00,1t start tie,7t 1-- 1 out a2,,SFG,0.9836065573770493,L,4,5
12,78,2018-06-23,SFG,SDP,GS-6,,4,5.2,8,1,1,1,4,1,0,4.43,22,76,51,11,6,11,6,4,0,0,52,,,0,1,0,21,0,0,0,3,0,0,1.14,0.131,1.06,0.07%,1.29,13.35,26.00,1t start tie,6t 12- 2 out tie,,SFG,1.7307692307692306,W,5,3
13,83,2018-06-29,SFG,ARI,GS-6,W(3-4),5,6.0,7,1,1,2,5,0,0,4.18,27,101,68,20,7,14,6,5,0,0,57,,,0,0,0,24,1,0,0,0,1,0,1.31,0.198,1.80,0.16%,2.05,20.10,42.00,1b start tie,6b 3 out tie,,ARI,1.5,W,2,1
14,88,2018-07-04,SFG,COL,GS-7,L(3-5),4,7.0,5,1,1,0,6,1,0,3.92,26,89,58,16,10,12,8,2,1,0,69,,,0,0,0,26,1,0,0,0,0,0,1.04,0.235,1.42,0.19%,2.96,22.75,36.00,1b start tie,7b 3 out d1,,COL,0.7142857142857143,L,0,1
