Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,72,2006-06-25,FLA,NYY,GS-6,W(1-0),99,5.2,7,0,0,0,2,0,0,0.00,24,96,63,11,7,9,13,5,6,0,57,,,2,0,0,24,1,0,0,0,0,0,1.19,0.279,.52,0.07%,2.71,1b start a 1,6b -23 2 out a3,2,NYY,1.346153846153846,W,5,0,,
2,77,2006-07-01,FLA,BOS,1-6,,5,4.1,8,7,7,2,5,3,1,6.30,24,86,50,20,7,6,10,1,1,0,,2,0,0,0,0,21,3,0,0,0,0,0,.48,-0.130,.32,-0.05%,-4.50,1t 12- 2 out d3,6t --- 0 out d9,,FLA,2.439024390243903,L,5,11,,
3,82,2006-07-06,FLA,WSN,GS-5,,4,5.0,6,5,4,5,1,0,1,6.60,26,105,58,15,5,6,13,4,2,0,33,,,1,0,0,20,1,0,1,1,0,0,1.12,-0.106,.48,-0.03%,-2.46,1b start tie,5b 3 out a2,,WSN,2.2,L,7,8,,
4,88,2006-07-14,FLA,HOU,GS-7,W(2-0),7,7.0,2,0,0,1,2,0,1,4.50,24,87,60,16,6,10,10,3,3,0,74,,,0,0,0,22,0,0,0,1,0,0,1.01,0.409,.33,0.08%,3.59,1t start tie,7t 3 out a2,,FLA,0.42857142857142855,W,3,1,,
5,93,2006-07-19,FLA,WSN,GS-8,W(3-0),4,7.0,1,0,0,4,5,0,0,3.41,25,106,64,23,11,10,6,1,1,0,76,,,0,0,0,21,0,0,0,1,0,0,1.20,0.381,.38,0.07%,3.21,1t start tie,8t 1-- 0 out a1,,FLA,0.7142857142857143,W,1,0,,
6,98,2006-07-25,FLA,ATL,GS-7,W(4-0),5,7.0,7,1,1,0,3,0,0,3.00,24,73,53,7,9,10,12,8,1,0,62,,,0,0,0,23,1,0,0,2,0,0,1.35,0.366,.65,0.11%,2.78,1b start tie,7b 3 out a1,,ATL,1.0,W,2,1,,
7,103,2006-07-30,FLA,PHI,GS-5,L(4-1),4,4.1,4,8,8,6,2,1,0,4.46,23,88,46,16,3,5,10,3,3,0,19,,,0,0,0,17,2,1,0,0,0,0,1.08,-0.410,.74,-0.17%,-3.81,1b start a 1,5b 123 1 out d1,1,PHI,2.439024390243903,L,5,11,,
8,109,2006-08-04,FLA,LAD,GS-6,L(4-2),4,6.0,6,3,2,0,5,1,0,4.27,23,97,67,19,10,7,11,3,1,0,55,,,0,1,1,23,1,1,0,0,0,0,.76,-0.051,.59,-0.02%,0.08,1t start tie,6t 3 out d3,,FLA,1.0,L,2,6,,
9,114,2006-08-10,FLA,WSN,GS-6,,5,6.0,5,2,2,4,2,1,1,4.13,27,95,56,14,9,9,11,2,3,0,52,,,0,0,0,21,0,0,0,1,1,0,1.25,0.185,.42,0.04%,1.05,1b start tie,6b 3 out a2,,WSN,1.5,W,9,6,,
10,119,2006-08-15,FLA,LAD,GS-6,,4,6.0,3,0,0,4,3,0,0,3.70,25,100,61,13,11,7,12,3,3,0,65,,,0,0,0,21,1,0,0,0,0,0,1.37,0.368,.73,0.12%,3.28,1b start tie,6b 3 out tie,,LAD,1.1666666666666667,L,0,4,,
11,124,2006-08-21,FLA,WSN,GS-7,W(5-2),5,7.0,4,1,1,4,4,1,0,3.44,28,103,61,19,7,7,13,2,2,0,65,,,0,0,0,23,1,0,0,0,0,0,1.15,0.236,.36,0.04%,2.59,1t start tie,7t 3 out d1,,FLA,1.1428571428571428,W,3,1,,
12,129,2006-08-27,FLA,MIL,GS-6,,5,6.0,7,2,2,3,6,0,0,3.41,27,114,71,15,11,4,14,3,5,0,53,,,1,0,0,24,2,0,0,1,0,0,1.24,0.043,1.13,0.02%,1.08,1t start tie,6t 3 out d2,,FLA,1.6666666666666667,W,4,3,,
13,134,2006-09-01,FLA,MIL,GS-7,W(6-2),4,7.0,5,1,1,2,7,0,0,3.22,28,110,72,27,10,6,13,3,2,0,68,,,0,0,0,26,1,1,0,0,0,0,1.18,0.297,1.38,0.21%,2.82,1b start tie,7b 3 out a2,,MIL,1.0,W,3,2,,
14,139,2006-09-06,FLA,ARI,SHO,W(7-2),4,9.0,0,0,0,4,6,0,0,2.89,31,103,67,19,11,12,9,3,2,0,89,,,0,0,0,27,0,0,0,1,0,1,1.08,0.571,1.93,0.61%,4.62,1t start tie,9t 3 out a2,,FLA,0.4444444444444444,W,2,0,,
15,144,2006-09-11,FLA,NYM,GS-7,W(8-2),4,7.0,4,3,3,1,8,2,0,2.96,26,108,69,23,12,6,11,2,3,0,64,,,0,0,0,25,0,0,0,0,0,0,.42,0.010,.81,0.01%,0.59,1t start tie,7t 3 out a9,,FLA,0.7142857142857143,W,16,5,,
16,148,2006-09-16,FLA,ATL,CG(8),L(8-3),4,8.0,8,2,2,1,4,0,0,2.90,32,98,64,12,7,18,9,3,1,0,61,,,1,0,0,30,1,0,0,1,0,1,1.39,0.088,2.56,0.10%,2.32,1b start tie,8b 3 out d1,,ATL,1.125,L,1,2,,
17,153,2006-09-21,FLA,NYM,GS-7,W(9-3),4,7.0,7,2,1,1,5,0,0,2.80,28,99,64,20,7,12,10,3,1,0,61,,,0,0,0,27,0,0,0,1,0,1,1.32,0.216,.87,0.09%,1.70,1b start tie,7b 3 out a2,,NYM,1.1428571428571428,W,5,2,,
18,158,2006-09-27,FLA,CIN,GS-5,W(10-3),5,5.0,6,2,2,4,2,0,0,2.83,24,99,54,17,6,9,9,5,1,0,45,,,1,0,0,20,1,0,0,1,0,0,1.30,0.084,.00,0.00%,0.57,1t start tie,5t 3 out a1,,FLA,2.0,W,7,2,,
19,3,2007-04-04,FLA,WSN,GS-6,,99,5.2,10,4,4,0,1,1,0,6.35,26,91,66,17,4,10,15,8,2,0,34,,,0,0,0,26,3,0,0,1,0,0,.64,-0.029,.74,-0.02%,-1.35,1b start tie,6b -2- 2 out a2,,WSN,1.923076923076923,L,6,7,,
20,7,2007-04-09,FLA,MIL,GS-6,W(1-0),4,6.0,8,3,3,3,1,1,0,5.40,28,97,61,11,11,16,8,3,3,0,42,,,0,0,0,25,1,1,0,0,0,0,1.52,0.078,1.56,0.05%,0.06,1t start tie,6t 3 out a1,,FLA,1.8333333333333333,W,5,3,,
21,12,2007-04-16,FLA,HOU,GS-5,,6,5.0,4,1,1,6,3,0,0,4.32,24,106,54,16,7,5,10,1,2,0,52,,,1,0,0,17,0,0,0,1,1,0,1.50,0.150,1.54,0.09%,1.63,1b start tie,5b 3 out tie,,HOU,2.0,L,3,4,,
