Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,77,2018-06-24,KCR,HOU,5-GF(8),,99,4.0,3,2,2,2,1,1,0,4.50,16,60,35,10,4,6,7,1,3,0,,0,0,0,0,0,14,1,0,0,1,0,0,.01,0.000,.00,0.00%,0.02,4.00,9.00,5b --- 0 out d8,8b end d 8,,HOU,1.25,L,3,11
2,82,2018-06-30,KCR,SEA,7-GF(8),,5,2.0,1,0,0,0,2,0,0,3.00,7,23,11,2,3,3,2,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.30,0.035,.00,0.00%,0.96,7.90,12.00,7b --- 0 out d2,8b end d 2,,SEA,0.5,L,4,6
3,86,2018-07-04,KCR,CLE,5-7,,3,3.0,0,0,0,1,2,0,0,2.00,10,40,23,8,3,5,2,1,0,0,,0,0,1,0,0,9,0,0,0,0,0,0,.70,0.152,.00,0.00%,1.53,10.15,15.00,5t --- 0 out d2,7t 3 out d1,,KCR,0.3333333333333333,L,2,3
4,89,2018-07-08,KCR,BOS,GS-5,L(0-1),3,4.1,8,4,3,3,0,0,0,3.38,22,73,39,9,3,10,9,5,1,0,30,,,0,0,0,18,0,0,0,3,1,1,1.47,-0.292,.00,0.00%,-2.03,-2.85,4.00,1t start tie,5t 123 1 out tie,,KCR,2.682926829268293,L,4,7
5,93,2018-07-13,KCR,CHW,3-6,,4,2.1,3,1,1,2,2,1,0,3.45,11,56,36,11,2,3,4,1,1,0,,3,0,0,0,0,9,0,0,0,1,0,0,.62,0.040,.00,0.00%,0.77,4.25,10.00,3b 123 2 out d3,6b --- 0 out d4,,CHW,2.380952380952381,L,6,9
6,99,2018-07-23,KCR,DET,GS-7,,9,6.2,3,2,1,2,6,0,0,2.82,24,88,59,14,10,12,4,3,1,0,66,,,0,0,0,22,0,0,0,1,0,0,.80,0.321,.00,0.00%,3.14,22.00,35.00,1t start tie,7t 12- 2 out a3,,KCR,0.8064516129032258,L,4,5
7,104,2018-07-28,KCR,NYY,GS-5,,4,5.0,5,3,3,2,2,1,1,3.29,23,84,45,13,3,8,10,3,1,0,45,,,0,0,0,19,0,0,0,0,1,0,.95,-0.087,.00,0.00%,-0.44,4.45,12.00,1b start tie,5b 3 out d1,2,NYY,1.4,L,4,5
8,109,2018-08-03,KCR,MIN,GS-3,,5,3.0,5,3,3,3,3,0,0,3.86,16,70,40,9,4,3,7,4,1,0,37,,,0,0,0,13,1,0,0,0,0,0,1.15,-0.148,.00,0.00%,-1.45,1.95,9.00,1b start tie,3b 3 out d1,,MIN,2.6666666666666665,L,4,6
9,114,2018-08-08,KCR,CHC,GS-7,W(1-1),4,7.0,3,0,0,2,3,0,0,3.13,25,98,62,17,7,6,14,7,2,0,72,,,0,0,0,23,0,0,0,0,0,0,1.18,0.408,.00,0.00%,3.58,22.75,42.00,1t start tie,7t 3 out a2,,KCR,0.7142857142857143,W,9,0
10,119,2018-08-14,KCR,TOR,GS-5,,5,5.0,5,4,4,5,3,1,1,3.61,24,93,52,21,6,6,9,5,2,0,39,,,0,0,0,18,1,0,0,2,0,0,1.15,-0.170,.00,0.00%,-1.44,2.65,12.00,1t start tie,5t 3 out tie,,KCR,2.0,L,5,6
11,124,2018-08-19,KCR,CHW,GS-4,,4,3.0,7,6,6,1,3,3,0,4.57,17,75,46,8,10,3,10,4,2,0,23,,,0,0,0,16,0,0,0,0,0,0,.84,-0.413,.00,0.00%,-4.50,-4.05,0.00,1b start tie,4b --- 0 out tie,,CHW,2.6666666666666665,L,6,7
12,130,2018-08-25,KCR,CLE,GS-6,W(2-1),5,6.0,3,1,1,2,3,0,0,4.21,22,105,60,15,10,11,6,5,0,0,63,,,0,0,0,20,1,0,0,1,0,0,.97,0.227,.00,0.00%,2.07,18.50,36.00,1t start tie,6t 3 out a2,,KCR,0.8333333333333334,W,7,1
13,135,2018-09-01,KCR,BAL,GS-7,,6,7.0,9,2,2,1,6,1,0,4.01,29,100,65,18,9,11,11,5,3,0,56,,,1,0,0,27,0,0,0,2,1,0,1.00,0.179,.00,0.00%,1.58,17.75,33.00,1t start tie,7t 3 out a1,,KCR,1.4285714285714286,W,5,4
14,140,2018-09-07,KCR,MIN,GS-3,,5,2.1,6,6,6,3,1,0,0,4.75,16,71,40,10,8,8,4,1,1,0,19,,,0,0,0,13,1,0,0,0,0,0,1.41,-0.505,.00,0.00%,-4.99,-10.15,-8.00,1b start tie,3b 1-- 1 out tie,,MIN,4.285714285714286,L,6,10
15,146,2018-09-13,KCR,MIN,GS-8,W(3-1),5,7.1,5,4,4,1,6,1,0,4.76,28,96,66,18,12,5,16,7,2,0,57,,,0,0,0,27,2,0,0,0,0,0,.70,0.047,.00,0.00%,0.89,20.90,40.00,1t start tie,8t 1-3 1 out a3,,KCR,0.8450704225352114,W,6,4
16,152,2018-09-19,KCR,PIT,GS-7,L(3-2),5,7.0,8,2,2,0,5,1,0,4.56,27,93,59,14,9,11,11,5,2,0,58,,,1,1,0,26,3,0,0,0,1,0,.82,0.064,.00,0.00%,1.25,16.95,30.00,1b start tie,7b 3 out d1,,PIT,1.1428571428571428,L,1,2
17,158,2018-09-26,KCR,CIN,GS-8,W(4-2),6,7.1,4,1,1,2,9,1,0,4.26,27,103,67,18,16,6,10,6,1,0,73,,,0,0,0,25,0,0,0,1,0,0,.78,0.222,.00,0.00%,2.43,32.90,58.00,1b start a 1,8b 1-- 1 out a5,,CIN,0.8450704225352114,W,6,1
18,11,2019-04-10,KCR,SEA,GS-4,,99,3.0,6,5,5,2,2,0,1,15.00,18,75,41,10,3,6,7,6,0,0,27,,,1,0,0,13,1,0,0,0,2,0,1.35,-0.338,.83,-0.13%,-3.18,-4.65,0.00,1t start tie,4t 123 0 out tie,,KCR,2.6666666666666665,L,5,6
19,16,2019-04-15,KCR,CHW,GS-5,,4,5.0,5,3,3,1,2,0,1,9.00,22,79,51,10,6,10,8,4,1,0,46,,,0,0,0,20,1,0,0,0,0,0,1.05,-0.099,.76,-0.04%,-0.32,5.05,12.00,1b start tie,5b 3 out tie,,CHW,1.2,L,4,5
20,21,2019-04-20,KCR,NYY,GS-4,L(0-1),4,4.0,7,6,6,2,3,4,0,10.50,21,83,50,14,9,3,13,3,3,0,25,,,0,0,0,19,1,0,0,0,0,0,.70,-0.243,.45,-0.09%,-3.83,-2.40,3.00,1b start tie,4b 3 out d6,,NYY,2.25,L,2,9
21,26,2019-04-26,KCR,LAA,7-GF,,5,3.0,3,1,1,0,0,1,0,9.00,11,47,29,9,1,6,5,3,0,0,,0,0,0,0,0,11,0,0,0,0,0,0,.15,0.002,.07,0.00%,0.68,2.95,6.00,7t --- 0 out d4,9t end d 5,,KCR,1.0,L,1,5
22,141,2019-09-05,KCR,DET,5-5,,99,1.0,1,0,0,0,1,0,0,8.44,4,13,8,2,2,1,2,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,1.17,0.057,.00,0.00%,0.56,3.65,6.00,5t --- 0 out d1,5t 3 out d1,,KCR,1.0,L,4,6
23,143,2019-09-07,KCR,MIA,7-7,,1,1.0,0,0,0,1,0,0,0,7.94,4,18,9,4,1,2,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.27,0.020,.00,0.00%,0.50,1.65,3.00,7b --- 0 out a5,7b 3 out a5,,MIA,1.0,W,7,2
24,147,2019-09-12,KCR,CHW,8-8,H(1),4,1.0,0,0,0,0,1,0,0,7.50,3,13,8,3,2,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.22,0.095,.00,0.00%,0.54,4.25,6.00,8b --- 0 out a2,8b 3 out a2,,CHW,0.0,W,6,3
25,148,2019-09-13,KCR,HOU,9-9,L(0-2),0,0.2,3,3,3,2,1,1,0,8.68,7,28,14,5,2,1,3,1,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.38,-0.460,.00,0.00%,-2.91,-5.50,-4.00,9t --- 0 out tie,9t 12- 2 out d3,,KCR,25.0,L,1,4
26,152,2019-09-17,KCR,OAK,8-GF(8),,3,1.0,0,0,0,0,1,0,1,8.24,4,27,16,4,4,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.45,0.033,.00,0.00%,0.53,3.65,6.00,8b --- 0 out d1,8b end d 1,,OAK,0.0,L,1,2
27,154,2019-09-19,KCR,MIN,6-6,,1,1.0,0,0,0,0,2,0,0,7.84,3,18,13,3,2,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.66,0.052,.00,0.00%,0.55,6.25,9.00,6b --- 0 out d1,6b 3 out d1,,MIN,0.0,L,5,8
28,157,2019-09-22,KCR,MIN,7-7,,2,1.0,1,2,2,4,2,0,0,8.31,8,35,14,6,2,0,2,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.12,-0.023,.00,0.00%,-1.45,-0.75,3.00,7b --- 0 out d4,7b 3 out d6,,MIN,5.0,L,8,12
29,159,2019-09-25,KCR,ATL,6-6,,2,0.2,2,0,0,0,0,0,0,8.06,4,17,12,3,1,1,3,1,0,0,,3,3,0,0,0,3,1,0,0,0,1,0,1.58,-0.190,.00,0.00%,-1.36,0.30,2.00,6t 123 1 out tie,6t 3 out d3,,KCR,10.0,L,2,10
