Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,147,2002-09-13,NYM,MON,8-GF(8),,99,1.0,1,0,0,0,0,0,0,0.00,4,13,9,2,1,3,1,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.001,.00,0.00%,0.51,8b --- 0 out d6,8b end d 6,,MON,1.0,L,8,11
2,149,2002-09-15,NYM,MON,6-GF(8),,1,3.0,2,0,0,0,3,0,0,0.00,11,46,33,10,7,3,5,3,0,0,,0,0,0,0,0,11,1,0,0,0,0,0,.01,0.001,.00,0.00%,1.53,6b --- 0 out d9,8b end d 9,,MON,0.6666666666666666,L,1,10
3,153,2002-09-20,NYM,MON,6-7,,4,2.0,1,1,1,1,0,0,0,1.50,8,28,15,4,1,5,2,1,0,0,,0,0,0,0,0,7,0,1,1,0,0,0,.38,-0.029,.00,0.00%,-0.05,6t --- 0 out d3,7t 3 out d4,,NYM,1.0,L,1,6
4,155,2002-09-22,NYM,MON,9-GF,,1,1.0,0,0,0,0,1,0,0,1.29,3,10,7,2,1,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.04,0.003,.00,0.00%,0.48,9t --- 0 out d4,9t end d 4,,NYM,0.0,L,1,5
5,158,2002-09-27,NYM,ATL,9-GF,,4,1.0,2,0,0,0,0,0,0,1.13,4,14,11,2,2,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.41,0.016,.00,0.00%,0.48,9t --- 0 out d2,9t end d 2,1,NYM,2.0,L,1,3
6,39,2003-05-13,NYM,COL,7-7,,99,1.0,1,1,1,0,2,1,0,9.00,4,21,12,4,2,1,1,0,0,0,,2,2,0,0,0,4,0,0,0,0,0,0,.64,-0.010,.38,0.00%,-1.06,7b 1-3 0 out a6,7b 3 out a3,,COL,1.0,L,8,9
7,42,2003-05-16,NYM,SFG,5-6,,2,1.1,0,0,0,3,0,0,0,3.86,7,26,11,3,1,2,2,0,0,0,,3,0,0,0,0,4,0,0,0,0,0,0,.56,0.047,.22,0.01%,1.29,5b 123 2 out d3,6b 3 out d3,,SFG,2.727272727272727,L,5,7
8,45,2003-05-20,NYM,PHI,7-8,,3,0.1,5,6,6,3,0,1,0,23.63,8,39,17,8,1,3,2,2,0,0,,1,1,1,0,0,5,0,0,0,0,0,0,1.52,-0.505,.67,-0.14%,-6.15,7t 1-- 2 out tie,8t 1-- 0 out d6,,NYM,80.0,L,7,11
9,48,2003-05-23,NYM,ATL,6-7,H(1),2,1.1,1,1,1,1,2,1,0,18.00,6,24,14,5,4,1,2,1,0,0,,2,0,0,0,0,5,0,0,0,0,0,0,2.19,0.042,1.06,0.01%,0.04,6b 1-3 2 out a2,7b 3 out a1,,ATL,1.8181818181818181,W,6,5
10,52,2003-05-28,NYM,PHI,8-GF(8),,4,1.0,4,3,3,1,1,1,0,19.80,8,30,17,5,5,2,4,1,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.00,-0.001,.00,0.00%,-2.52,8b --- 0 out d7,8b end d10,,PHI,5.0,L,3,11
11,58,2003-06-05,NYM,MIL,2-5,,7,4.0,2,0,0,3,0,0,0,11.00,15,51,28,11,1,8,4,0,2,0,,2,1,0,0,0,12,0,0,0,2,0,0,.39,0.061,.16,0.02%,2.00,2t 12- 0 out d4,5t 3 out d3,2,NYM,1.25,L,3,5
