Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,74,2018-06-23,NYM,LAD,9-GF,,99,1.0,0,0,0,2,1,0,0,0.00,5,22,9,1,4,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.00,0.00%,0.44,3.05,6.00,9t --- 0 out d5,9t end d 5,,NYM,2.0,L,3,8
2,75,2018-06-24,NYM,LAD,10-10,,0,1.0,2,0,0,0,1,0,0,0.00,5,21,13,4,2,3,1,1,0,0,,0,0,1,0,0,5,0,0,0,0,0,0,3.15,0.126,.52,0.01%,0.44,3.05,6.00,10t --- 0 out tie,10t 3 out tie,,NYM,2.0,L,7,8
3,79,2018-06-29,NYM,MIA,8-GF(8),,4,1.0,2,1,1,0,0,0,0,3.00,4,12,5,0,0,2,2,2,0,0,,0,0,0,0,0,3,0,0,0,1,1,0,.02,-0.002,.00,0.00%,-0.55,-0.95,0.00,8b --- 0 out d5,8b end d 6,,MIA,2.0,L,2,8
4,100,2018-07-26,NYM,PIT,9-GF,,26,1.0,2,1,1,0,0,0,0,4.50,5,13,9,2,2,1,4,2,2,0,,0,0,0,0,0,5,2,0,0,0,0,0,.01,0.001,.00,0.00%,-0.54,-0.95,0.00,9b --- 0 out a7,9b end a 6,,PIT,2.0,W,12,6
5,104,2018-07-31,NYM,WSN,7-7,,4,1.0,1,0,0,0,0,0,0,3.60,4,20,17,2,1,3,1,0,1,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.51,1.65,3.00,7b --- 0 out d18,7b 3 out d18,,WSN,1.0,L,4,25
6,111,2018-08-07,NYM,CIN,6-7,,6,2.0,1,0,0,0,2,0,0,2.57,7,28,21,7,2,1,4,2,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,.16,0.021,.00,0.00%,0.89,7.90,12.00,6t --- 0 out d4,7t 3 out d4,,NYM,0.5,L,1,6
7,113,2018-08-10,NYM,MIA,9-GF,,2,1.0,0,0,0,1,0,0,0,2.25,3,12,6,2,0,2,0,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,.33,0.035,.00,0.00%,0.83,1.65,3.00,9b 1-- 0 out a4,9b end a 4,,MIA,1.0,W,6,2
8,118,2018-08-15,NYM,BAL,9-GF,,4,1.0,1,0,0,0,1,0,0,2.00,4,16,11,2,0,0,3,3,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,3.65,6.00,9b --- 0 out a11,9b end a11,,BAL,1.0,W,16,5
9,120,2018-08-16,NYM,PHI,4-5,,0,2.0,3,0,0,0,1,0,0,1.64,8,26,19,1,2,1,6,1,1,0,,0,0,0,0,0,8,1,0,0,0,0,0,.27,0.027,.00,0.00%,0.99,4.70,9.00,4b --- 0 out d4,5b 3 out d4,2,PHI,1.5,L,6,9
10,123,2018-08-19,NYM,PHI,8-8,,2,1.0,0,0,0,0,1,0,0,1.50,3,8,6,1,2,2,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.09,0.007,.00,0.00%,0.49,4.25,6.00,8b --- 0 out a6,8b 3 out a6,,PHI,0.0,W,8,2
11,126,2018-08-22,NYM,SFG,7-7,H(1),2,0.2,1,1,1,0,1,1,1,2.13,4,11,6,1,1,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.65,-0.078,.00,0.00%,-0.76,0.30,2.00,7t --- 0 out a2,7t 1-- 2 out a1,,NYM,5.0,W,5,3
12,127,2018-08-23,NYM,SFG,9-GF,,0,1.0,0,0,0,0,2,0,0,1.98,3,11,9,1,5,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,.00,0.00%,0.44,6.25,9.00,9t --- 0 out d2,9t end d 2,,NYM,0.0,L,1,3
13,129,2018-08-25,NYM,WSN,8-9,H(2),1,1.0,1,0,0,0,0,0,0,1.84,3,15,10,3,0,1,2,1,1,0,,0,0,0,0,0,3,0,0,0,0,0,0,.68,0.050,.00,0.00%,0.44,1.65,3.00,8t --- 1 out a2,9t --- 1 out a3,,NYM,1.0,W,3,0
14,131,2018-08-27,NYM,CHC,7-7,,1,1.0,1,0,0,0,2,0,0,1.72,4,19,12,5,3,2,0,0,0,0,,2,1,0,0,0,4,0,0,0,0,0,0,.80,0.027,.00,0.00%,0.85,5.65,9.00,7b 1-3 0 out d1,7b 3 out d2,,CHC,1.0,L,4,7
15,133,2018-08-29,NYM,CHC,8-8,,1,1.0,0,0,0,0,0,0,0,1.62,3,11,8,2,0,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.05,0.004,.00,0.00%,0.50,2.25,3.00,8b --- 0 out a7,8b 3 out a7,,CHC,0.0,W,10,3
16,134,2018-08-31,NYM,SFG,8-8,,1,0.0,3,2,2,1,0,0,0,2.70,4,21,12,2,2,1,2,1,0,0,,1,1,0,0,0,3,0,0,0,0,0,0,.06,-0.010,.00,0.00%,-3.13,-6.40,-6.00,8b --3 2 out d4,8b 1-3 2 out d7,,SFG,inf,L,0,7
17,137,2018-09-03,NYM,LAD,8-8,W(1-0),2,1.0,1,0,0,1,1,0,0,2.55,5,20,12,3,2,0,3,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.97,0.103,.00,0.00%,0.47,7.05,18.00,8b --- 0 out tie,8b 3 out tie,,LAD,2.0,W,4,2
18,140,2018-09-07,NYM,PHI,8-GF,,3,1.2,1,0,0,0,1,0,0,2.33,5,22,14,2,3,2,2,0,0,0,,0,0,0,1,0,5,0,0,0,0,0,0,.57,0.057,.00,0.00%,0.68,5.15,8.00,8t --- 1 out d1,9t end d 1,,NYM,0.8333333333333334,L,3,4
19,142,2018-09-09,NYM,PHI,6-7,H(3),1,2.0,0,0,0,0,0,0,1,2.11,7,21,15,6,2,2,4,0,1,0,,2,1,0,0,0,5,0,0,0,0,1,0,1.89,0.152,.00,0.00%,0.85,3.90,6.00,6t 12- 0 out a3,7t 3 out a2,,NYM,0.0,W,6,4
20,145,2018-09-13,NYM,MIA,7-7,,3,0.2,2,0,0,1,0,0,0,2.05,5,16,9,1,1,2,2,2,0,0,,1,1,1,0,0,4,0,0,0,0,0,0,1.87,-0.123,.00,0.00%,-0.37,-0.30,2.00,7t -2- 1 out tie,7t 3 out d1,1,NYM,15.0,W,4,3
21,148,2018-09-15,NYM,BOS,5-6,,1,1.1,1,0,0,0,0,0,0,1.93,5,12,7,1,0,0,5,0,3,0,,2,2,0,0,0,5,1,0,0,0,0,0,.85,-0.186,.00,0.00%,-1.02,2.40,4.00,5b 12- 2 out tie,6b 3 out d2,,BOS,0.9090909090909091,L,3,5
22,150,2018-09-17,NYM,PHI,9-GF,,1,1.0,0,0,0,0,0,0,0,1.85,2,8,4,1,1,1,1,0,0,0,,1,0,0,0,0,2,0,0,0,1,0,0,.32,0.016,.00,0.00%,0.88,2.25,3.00,9b 1-- 0 out a5,9b end a 5,,PHI,0.0,W,9,4
23,151,2018-09-18,NYM,PHI,6-6,BL(1-1),0,0.1,4,3,3,0,0,1,0,2.92,5,16,12,2,0,3,2,1,0,0,,2,2,0,0,0,5,1,0,0,0,0,0,1.65,-0.512,.00,0.00%,-4.03,-7.65,-8.00,6b 12- 0 out a2,6b 1-- 1 out d3,,PHI,40.0,L,2,5
24,156,2018-09-23,NYM,WSN,7-8,,4,1.0,5,3,3,0,1,0,0,3.86,8,25,20,6,2,3,4,3,1,0,,0,0,0,0,0,8,1,1,0,0,0,0,.78,-0.231,.00,0.00%,-3.11,-4.75,-3.00,7b --- 0 out a5,8b -2- 0 out a2,,WSN,5.0,W,8,6
25,157,2018-09-25,NYM,ATL,7-7,BS(2),1,0.2,1,0,0,0,2,0,0,3.76,3,13,7,0,2,0,1,1,0,0,,3,3,0,0,0,3,0,0,0,0,0,0,2.50,-0.328,.00,0.00%,-1.50,4.90,8.00,7t 123 1 out a2,7t 3 out d1,,NYM,5.0,L,3,7
26,159,2018-09-27,NYM,ATL,8-8,H(4),1,0.2,1,0,0,0,0,0,0,3.67,3,6,5,0,1,1,2,1,0,0,,2,1,0,0,0,3,0,0,0,0,0,0,1.64,0.031,.00,0.00%,-0.15,0.90,2.00,8t 12- 1 out a4,8t 3 out a3,,NYM,5.0,W,4,1
27,161,2018-09-29,NYM,MIA,8-8,,1,1.0,0,0,0,0,1,0,0,3.54,3,11,7,1,1,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.37,0.100,.00,0.00%,0.44,4.25,6.00,8t --- 0 out tie,8t 3 out tie,,NYM,0.0,W,1,0
