Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,79,2017-06-30,TOR,BOS,11-GF(11),,99,0.2,2,0,0,1,0,0,0,0.00,4,22,13,5,0,1,2,1,1,0,,2,2,2,0,0,3,0,0,0,1,0,0,.62,-0.100,.47,-0.05%,-1.05,11t 12- 1 out d1,11t end d 3,,TOR,15.0,L,4,7,,
2,81,2017-07-02,TOR,BOS,7-7,,1,0.1,7,7,7,0,1,0,0,63.00,8,33,21,8,2,1,6,3,0,0,,0,0,0,0,0,8,3,0,0,0,0,0,.07,-0.017,.04,-0.01%,-6.17,7t --- 0 out d6,7t -2- 1 out d12,,TOR,70.0,L,1,15,,
3,89,2018-07-08,KCR,BOS,5-7,,99,1.2,4,3,3,1,2,0,0,16.20,10,44,28,7,3,4,3,2,0,0,,3,1,0,0,0,8,2,0,0,0,1,0,1.30,-0.158,.00,0.00%,-2.39,5t 123 1 out tie,7t -23 0 out d3,,KCR,4.166666666666667,L,4,7,-1.25,2.00
4,92,2018-07-11,KCR,MIN,4-5,L(0-1),2,1.2,3,1,1,2,2,0,0,10.80,10,37,24,4,2,2,4,2,0,0,,2,2,0,0,0,8,1,0,2,0,0,0,1.95,-0.195,.00,0.00%,-1.28,4b 1-3 1 out a2,5b 3 out d1,,MIN,4.166666666666667,L,5,8,2.75,8.00
5,95,2018-07-15,KCR,CHW,7-GF(8),,3,2.0,0,0,0,0,1,0,0,6.75,6,17,14,4,3,3,2,1,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.00,0.000,.00,0.00%,1.00,7b --- 0 out d10,8b end d 9,,CHW,0.0,L,1,10,6.50,9.00
6,101,2018-07-25,KCR,DET,6-8,,9,2.1,1,0,0,0,2,0,0,4.70,8,32,24,5,5,2,4,1,0,0,,1,0,0,0,0,8,0,0,0,0,0,0,.10,0.015,.00,0.00%,1.26,6t 1-- 2 out d5,8t 3 out d5,,KCR,0.47619047619047616,L,4,8,8.65,13.00
7,104,2018-07-28,KCR,NYY,8-GF(8),,2,1.0,1,0,0,1,1,0,0,4.15,5,18,9,3,2,2,1,1,0,0,,1,1,0,0,0,3,0,0,0,0,1,0,1.71,-0.095,.00,0.00%,0.14,8b -2- 0 out tie,8b end d 1,2,NYY,2.0,L,4,5,3.05,6.00
8,107,2018-08-01,KCR,CHW,8-8,,3,1.0,2,1,1,0,0,0,0,4.66,5,10,9,1,1,3,2,2,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.21,0.004,.00,0.00%,-0.50,8b --- 0 out a6,8b 3 out a5,,CHW,2.0,W,10,5,-0.95,0.00
9,110,2018-08-04,KCR,MIN,6-7,,2,2.0,4,2,2,2,4,1,0,5.40,12,52,32,7,8,3,3,1,0,0,,2,2,0,0,0,10,2,0,0,0,0,0,.22,-0.046,.00,0.00%,-1.62,6b 1-3 0 out d2,7b 3 out d6,,MIN,3.0,L,2,8,4.90,12.00
10,115,2018-08-10,KCR,STL,2-7,,5,4.1,4,2,2,1,2,1,0,5.06,18,68,43,12,6,7,8,3,0,0,,1,0,0,0,0,17,2,0,0,0,0,0,.22,0.023,.00,0.00%,-0.35,2t 1-- 2 out d5,7t -2- 0 out d7,,KCR,1.2195121951219514,L,0,7,6.75,13.00
11,121,2018-08-16,KCR,TOR,GS-4,,5,4.0,4,2,2,1,3,0,1,4.95,17,75,43,7,12,3,9,5,0,0,48,,,0,1,0,14,1,0,0,0,1,0,1.16,-0.027,.00,0.00%,0.05,1t start tie,4t 3 out d1,,KCR,1.25,W,6,2,7.40,15.00
12,126,2018-08-21,KCR,TBR,GS-4,L(0-2),4,4.0,7,3,3,3,5,1,0,5.25,22,88,48,16,7,7,7,5,1,0,38,,,0,0,0,19,0,1,0,0,0,0,1.03,-0.125,.00,0.00%,-1.02,1b start tie,4b 3 out d3,,TBR,2.5,L,1,4,7.00,18.00
13,140,2018-09-07,KCR,MIN,4-5,L(0-3),16,1.1,3,3,2,2,0,0,0,5.68,10,37,19,4,1,6,2,0,1,0,,0,0,0,0,0,8,0,0,0,0,0,1,1.09,-0.294,.00,0.00%,-3.56,4b --- 0 out tie,5b 123 1 out d3,,MIN,4.545454545454545,L,6,10,-4.00,-2.00
14,145,2018-09-12,KCR,CHW,6-7,,4,2.0,3,0,0,1,2,0,0,5.27,10,38,28,3,7,3,4,3,0,0,,0,0,0,0,0,9,0,0,1,0,0,0,2.27,0.164,.00,0.00%,1.02,6t --- 0 out tie,7t 3 out tie,,KCR,2.0,L,2,4,6.10,12.00
15,148,2018-09-15,KCR,MIN,8-GF,,2,2.0,2,0,0,0,0,0,0,4.91,7,21,15,4,2,2,5,1,1,0,,1,1,0,0,0,6,0,0,0,0,1,0,.07,0.004,.00,0.00%,0.41,8t 1-- 0 out a8,9t end a 7,,KCR,1.0,W,10,3,3.30,6.00
16,153,2018-09-20,KCR,DET,2-5,,4,4.0,4,2,2,1,1,0,0,4.86,16,55,35,7,1,9,5,3,1,0,,0,0,0,0,0,15,1,1,0,1,0,0,.59,-0.022,.00,0.00%,0.11,2b --- 0 out d2,5b 3 out d2,,DET,1.25,L,8,11,4.00,9.00
17,159,2018-09-27,KCR,CLE,GS-5,,6,5.0,5,1,1,0,2,0,0,4.46,20,78,51,16,5,7,11,6,0,0,55,,,0,0,0,19,1,0,0,0,1,0,1.01,0.169,.00,0.00%,1.56,1t start tie,5t 3 out tie,,KCR,1.0,W,2,1,10.25,18.00
18,10,2019-04-09,KCR,SEA,5-7,,99,2.2,6,2,2,0,1,0,0,6.75,14,44,29,8,3,5,8,4,2,0,,0,0,0,0,0,13,1,0,0,0,1,0,.79,-0.043,.52,-0.02%,-0.86,5t --- 0 out d2,7t 1-3 2 out d4,,KCR,2.727272727272727,L,3,6,0.40,5.00
