Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,144,2001-09-17,SDP,LAD,GS-6,W(1-0),99,6.0,2,1,1,4,2,0,0,1.50,24,89,56,15,10,11,7,1,2,0,62,,,1,0,0,19,0,0,1,1,0,1,1.67,0.177,.00,0.00%,1.90,1b start tie,6b 3 out tie,,LAD,1.0,W,6,4
2,149,2001-09-23,SDP,SFG,1-4,,5,3.1,5,5,5,1,2,3,0,5.79,16,45,31,6,5,6,7,1,2,0,,3,0,0,0,0,15,1,0,0,0,0,0,.54,-0.068,.00,0.00%,-1.24,1t 123 1 out d3,4t 1-- 2 out d6,,SDP,1.9354838709677418,L,2,11
3,154,2001-09-28,SDP,SFG,GS-4,L(1-1),4,4.0,6,4,4,3,3,3,1,6.75,22,91,47,19,4,3,12,3,2,0,34,,,0,0,0,18,0,0,0,0,0,0,.74,-0.236,.00,0.00%,-2.05,1b start tie,4b 3 out d4,,SFG,2.25,L,5,10
4,159,2001-10-04,SDP,LAD,GS-6,W(2-1),5,6.0,5,1,1,2,3,0,0,5.12,23,88,59,18,7,10,8,3,2,0,59,,,0,0,0,21,1,0,0,1,0,0,1.10,0.218,.00,0.00%,1.87,1t start tie,6t 3 out a2,,SDP,1.1666666666666667,W,6,3
5,36,2002-05-11,SDP,ATL,4-GF(8),,99,4.1,0,0,0,0,3,0,0,0.00,13,36,28,7,2,6,4,0,0,0,,1,0,0,0,0,13,0,0,0,0,0,0,.07,0.025,.06,0.01%,2.39,4b --3 2 out d5,8b end d 5,,ATL,0.0,L,1,6
6,42,2002-05-17,SDP,NYM,GS-5,L(0-1),5,4.2,7,5,5,2,0,0,0,5.00,23,77,44,10,5,9,12,6,1,0,28,,,2,0,0,20,3,0,0,1,0,2,1.15,-0.330,1.10,-0.19%,-3.07,1t start tie,5t -2- 2 out d4,,SDP,2.142857142857143,L,4,13
7,47,2002-05-23,SDP,COL,7-GF(8),,5,1.1,3,4,4,1,2,0,0,7.84,8,28,18,2,6,1,4,2,0,0,,1,0,0,0,0,5,1,0,0,0,2,0,.00,0.000,.00,0.00%,-3.17,7b 1-- 2 out d9,8b end d13,,COL,3.6363636363636362,L,3,16
8,49,2002-05-25,SDP,MIL,5-7,,1,3.0,1,0,0,0,5,0,0,6.08,10,40,31,8,9,2,3,3,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.41,0.082,.25,0.03%,1.46,5b --- 0 out d2,7b 3 out d2,,MIL,0.3333333333333333,L,0,2
9,53,2002-05-29,SDP,COL,3-GF,W(1-1),3,7.0,4,0,0,2,6,0,0,3.98,26,89,61,19,9,10,8,3,0,0,,3,2,0,0,0,22,0,0,0,1,1,0,.79,0.195,.46,0.07%,2.93,3t 123 0 out a3,9t end a 8,,SDP,0.8571428571428571,W,11,3
10,58,2002-06-03,SDP,SFG,GS-4,L(1-2),4,4.0,9,6,6,2,5,1,0,5.55,22,73,43,9,11,6,9,6,0,0,23,,,0,0,0,20,3,0,1,1,0,0,.97,-0.333,.37,-0.08%,-4.22,1t start tie,4t 3 out d4,,SDP,2.75,L,3,11
11,64,2002-06-10,SDP,BAL,4-6,,6,2.2,1,1,1,2,1,0,0,5.33,10,54,32,7,2,3,4,2,0,0,,2,0,0,0,0,8,0,0,0,1,0,0,.98,0.042,.19,0.01%,0.96,4b 12- 1 out d1,6b 3 out d2,,BAL,1.3636363636363635,L,6,8
12,70,2002-06-18,SDP,BOS,9-GF,,7,1.0,0,0,0,0,1,0,0,5.14,3,13,7,3,0,1,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.18,0.014,.03,0.00%,0.45,9t --- 0 out d2,9t end d 2,,SDP,0.0,L,2,4
13,72,2002-06-20,SDP,BOS,9-GF,,1,1.0,1,0,0,0,0,0,0,4.97,4,11,9,0,1,2,2,1,0,0,,2,2,0,0,0,4,0,1,0,0,0,0,.08,-0.012,.02,0.00%,-0.59,9t 12- 0 out d3,9t end d 5,,SDP,1.0,L,0,5
14,77,2002-06-25,SDP,SFG,6-7,H(1),4,1.1,1,1,1,1,2,0,1,5.04,7,25,16,5,4,2,1,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,2.19,0.070,.13,0.00%,0.41,6t --- 0 out a1,7t 1-- 1 out a1,,SDP,1.8181818181818181,W,10,7
15,79,2002-06-27,SDP,SFG,3-7,L(1-3),1,4.1,4,3,3,4,2,0,0,5.19,20,83,44,12,5,8,6,4,0,0,,2,0,0,0,0,16,1,0,1,1,0,0,1.12,-0.149,.06,-0.01%,-0.70,3b 12- 2 out tie,7b 3 out d3,,SFG,1.9512195121951221,L,6,11
16,82,2002-06-30,SDP,KCR,4-4,,2,0.2,0,0,0,1,1,0,0,5.09,3,10,6,2,1,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,.58,0.024,.02,0.00%,0.79,4b 12- 0 out d4,4b 123 2 out d4,,KCR,5.0,L,1,13
17,146,2002-09-12,NYM,MON,GS-6,W(2-3),73,5.0,3,2,2,2,5,0,0,4.91,20,77,48,14,8,3,10,4,3,0,56,,,0,0,0,18,0,1,0,0,0,0,1.06,-0.029,.00,0.00%,0.16,1b start tie,6b 1-- 0 out a1,,MON,1.0,W,8,2
18,152,2002-09-19,NYM,CHC,GS-6,,6,6.0,6,2,2,1,5,1,0,4.66,25,103,69,15,15,7,12,6,1,0,56,,,0,0,0,24,0,0,0,0,0,0,.84,0.033,.00,0.00%,0.85,1t start tie,6t 3 out d2,,NYM,1.1666666666666667,W,3,2
19,157,2002-09-25,NYM,PIT,GS-5,,5,5.0,4,3,3,4,4,0,0,4.73,22,85,55,14,11,5,9,5,0,0,47,,,1,1,0,17,0,0,0,0,0,0,.80,-0.130,.00,0.00%,-0.47,1b start tie,5b 3 out d3,,PIT,1.6,L,3,4
20,16,2003-04-17,NYM,PIT,9-GF,,99,1.0,2,1,1,0,2,0,0,9.00,5,19,14,4,4,1,2,1,0,0,,0,0,0,0,0,5,1,0,0,0,0,0,.09,0.004,.06,0.00%,-0.47,9b --- 0 out a6,9b end a 5,,PIT,2.0,W,7,2
21,27,2003-04-30,NYM,STL,5-6,,12,2.0,6,4,4,0,1,0,0,15.00,11,42,24,8,2,3,7,5,1,0,,0,0,0,0,0,10,2,0,0,1,1,0,.03,-0.004,.02,0.00%,-3.00,5b --- 0 out d7,6b 3 out d11,,STL,3.0,L,4,13
22,35,2003-05-09,NYM,SDP,6-7,,8,2.0,1,0,0,2,0,0,0,9.00,8,23,12,3,0,2,4,1,0,0,,0,0,1,0,0,5,0,0,0,1,0,0,1.52,0.111,.71,0.03%,1.00,6t --- 0 out d1,7t 3 out d1,,NYM,1.5,L,4,5
23,39,2003-05-13,NYM,COL,8-8,,3,0.0,2,3,3,1,0,0,0,14.40,3,14,6,2,0,1,1,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,1.43,-0.247,.85,-0.09%,-2.64,8b --- 0 out a4,8b -2- 0 out a2,,COL,inf,L,8,9
24,41,2003-05-15,NYM,SFG,7-GF(8),,1,2.0,2,0,0,1,0,0,0,10.29,9,26,13,4,0,3,5,1,3,0,,0,0,0,0,0,8,0,0,0,1,0,1,.00,0.000,.00,0.00%,1.03,7b --- 0 out d8,8b end d 8,,SFG,1.5,L,3,11
