Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,11,2010-04-17,ATL,COL,6-8,,99,3.0,1,0,0,1,2,0,0,0.00,11,31,20,3,8,5,3,0,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.14,0.031,.15,0.02%,1.43,6t --- 0 out d4,8t 3 out d4,,ATL,0.6666666666666666,L,0,4,,
2,14,2010-04-21,ATL,PHI,7-8,,3,2.0,0,0,0,0,2,0,0,0.00,6,29,15,7,3,3,1,0,0,0,,0,0,0,0,0,6,0,0,0,0,0,0,.39,0.059,.52,0.05%,0.96,7t --- 0 out d2,8t 3 out d2,,ATL,0.0,L,0,2,,
3,16,2010-04-23,ATL,NYM,8-GF(8),,1,1.0,1,0,0,0,0,0,0,0.00,4,12,8,1,2,1,3,2,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.08,0.006,.09,0.00%,0.47,8b --- 0 out d3,8b end d 3,,NYM,1.0,L,2,5,,
4,21,2010-04-28,ATL,STL,5-6,,4,1.2,2,1,1,4,1,0,0,1.17,9,37,14,3,2,3,1,1,0,0,,2,2,0,0,0,5,1,0,1,1,0,0,.29,-0.069,.22,-0.03%,-1.65,5b 12- 1 out d3,6b 3 out d6,,STL,5.0,L,0,6,,
5,24,2010-05-01,ATL,HOU,9-GF,,2,1.0,1,0,0,2,1,0,0,1.04,6,18,8,2,2,1,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.01,0.000,.01,0.00%,0.48,9t --- 0 out a9,9t end a 9,,ATL,3.0,W,10,1,,
6,26,2010-05-04,ATL,WSN,7-7,,2,1.0,1,1,1,1,0,0,0,1.86,5,13,6,2,0,2,2,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.40,-0.041,.36,-0.02%,-0.52,7b --- 0 out d2,7b 3 out d3,,WSN,2.0,L,3,6,,
7,29,2010-05-07,ATL,PHI,6-6,,2,1.0,0,0,0,1,1,0,0,1.69,4,19,10,2,3,1,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.02,0.00%,0.50,6b --- 0 out d7,6b 3 out d7,,PHI,1.0,L,0,7,,
8,30,2010-05-08,ATL,PHI,7-7,H(1),0,0.1,0,0,0,0,0,0,0,1.64,1,4,2,0,1,0,1,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.63,0.108,2.84,0.05%,0.60,7b -23 2 out a2,7b 3 out a2,,PHI,0.0,W,4,1,,
9,33,2010-05-11,ATL,MIL,9-GF,,2,1.0,0,0,0,0,2,0,0,1.50,3,13,8,4,2,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.01,0.001,.01,0.00%,0.49,9b --- 0 out a8,9b end a 8,,MIL,0.0,W,11,3,,
10,35,2010-05-14,ATL,ARI,5-6,,2,1.2,2,0,0,0,1,0,0,1.32,7,19,14,3,2,4,2,0,0,0,,2,2,0,0,0,6,1,0,0,0,0,0,.63,-0.086,.58,-0.05%,-0.64,5t 12- 1 out d2,6t 3 out d4,,ATL,1.6666666666666667,W,6,5,,
