Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,13,2014-04-18,DET,LAA,6-7,,99,2.0,1,0,0,0,1,0,0,0.00,7,28,18,6,2,3,3,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.00,0.001,.00,0.00%,0.94,6t --- 0 out d10,7t 3 out d10,,DET,0.5,L,6,11,,
2,16,2014-04-21,DET,CHW,9-GF,,2,0.2,0,0,0,0,0,0,0,0.00,2,6,4,1,0,0,2,0,1,0,,0,0,0,0,0,2,0,0,0,0,0,0,.18,0.009,.23,0.01%,0.25,9t --- 1 out d2,9t end d 2,,DET,0.0,L,1,3,,
3,18,2014-04-23,DET,CHW,8-GF,,1,2.0,1,0,0,0,2,0,0,0.00,7,26,20,4,3,3,2,0,1,0,,0,0,0,0,0,7,1,0,0,0,0,0,.33,0.041,.42,0.03%,0.94,8t --- 0 out d2,9t end d 2,,DET,0.5,L,4,6,,
4,20,2014-04-25,DET,MIN,6-6,,1,0.2,2,1,1,0,0,0,0,1.69,4,18,12,0,1,1,3,0,1,0,,2,2,0,0,0,3,1,0,0,0,1,0,.62,-0.019,.80,-0.01%,-1.86,6b 12- 0 out a8,6b -2- 2 out a5,,MIN,10.0,W,10,6,,
5,28,2014-05-06,DET,HOU,9-GF,,10,1.0,3,3,1,0,1,0,0,2.84,7,27,18,6,1,4,2,2,0,0,,0,0,0,0,0,7,1,0,0,0,0,1,.01,0.000,.01,0.00%,-2.53,9t --- 0 out a10,9t end a 7,,DET,3.0,W,11,4,,
6,30,2014-05-08,DET,HOU,8-GF,,1,2.0,1,2,2,1,1,1,0,4.32,8,26,15,4,0,0,6,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,.24,-0.027,.29,-0.02%,-1.06,8t --- 0 out d2,9t end d 4,,DET,1.0,L,2,6,,
7,35,2014-05-13,DET,BAL,7-8,W(1-0),4,2.0,1,0,0,0,0,0,0,3.48,7,23,17,3,2,4,3,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.76,0.070,.97,0.05%,0.96,7b --- 0 out d1,8b 3 out d1,,BAL,0.5,W,4,1,,
8,116,2014-08-11,DET,PIT,2-3,,89,2.0,5,3,3,1,0,1,0,5.11,11,39,23,5,1,4,6,3,0,0,,0,0,2,0,0,9,2,0,0,0,1,0,.16,-0.073,.28,-0.08%,-2.13,2b --- 0 out d4,3b 3 out d7,,PIT,3.0,L,6,11,,
9,65,2015-06-17,COL,HOU,8-8,,99,1.0,1,0,0,0,1,0,0,0.00,4,12,8,0,4,2,1,1,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,.33,0.018,.14,0.00%,0.55,8t --- 0 out d3,8t 3 out d3,,COL,1.0,L,4,8,,
10,66,2015-06-18,COL,HOU,7-7,,0,0.2,1,0,0,0,1,0,0,0.00,3,14,11,2,1,1,1,0,0,0,,0,0,1,0,0,3,1,0,0,0,0,0,.85,0.008,.36,0.00%,0.16,7t --- 0 out d2,7t --3 2 out d2,,COL,5.0,L,4,8,,
11,69,2015-06-21,COL,MIL,7-8,,2,1.1,2,1,1,0,1,0,0,3.00,6,17,12,2,1,0,5,2,2,0,,2,0,0,0,0,6,2,0,0,0,0,0,.20,0.014,.07,0.00%,0.40,7t 1-3 1 out a7,8t --3 2 out a6,,COL,1.8181818181818181,W,10,4,,
12,71,2015-06-24,COL,ARI,6-6,H(1),2,0.1,1,0,0,0,0,0,0,2.70,2,11,6,2,1,1,1,1,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,1.67,-0.003,.91,0.00%,-0.02,6t --- 0 out a2,6t 1-- 1 out a2,,COL,10.0,L,7,8,,
13,72,2015-06-25,COL,ARI,8-8,W(1-0),0,1.0,0,0,0,0,1,0,0,2.08,3,11,9,3,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.74,0.058,.32,0.02%,0.55,8t --- 0 out d1,8t 3 out d1,,COL,0.0,W,6,4,,
14,78,2015-07-01,COL,OAK,7-GF(8),,5,1.2,0,0,0,0,1,0,0,1.50,5,15,11,3,2,0,4,2,0,0,,2,1,0,0,0,5,0,0,0,0,0,0,.26,-0.005,.09,0.00%,0.63,7b 1-3 1 out d2,8b end d 3,,OAK,0.0,L,1,4,,
15,79,2015-07-02,COL,ARI,7-7,,0,0.2,0,0,0,0,1,0,0,1.35,1,4,3,2,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.05,0.002,.02,0.00%,0.67,7b -2- 1 out d6,7b 3 out d6,,ARI,0.0,L,1,8,,
16,80,2015-07-03,COL,ARI,6-6,,0,0.1,0,0,0,1,0,0,0,1.29,2,7,3,1,0,1,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,0,0,3.44,0.075,.98,0.01%,0.49,6b 1-3 2 out tie,6b 3 out tie,,ARI,10.0,L,3,4,,
17,98,2015-07-28,COL,CHC,8-GF,,24,2.0,0,0,0,0,3,0,0,1.00,6,20,16,2,6,0,3,2,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.12,0.018,.01,0.00%,0.91,8b --- 0 out a5,9b end a 5,,CHC,0.0,W,7,2,,
18,101,2015-07-31,COL,STL,8-GF(8),,2,1.0,0,0,0,0,2,0,0,0.90,3,9,9,2,3,0,1,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.47,8b --- 0 out d7,8b end d 7,,STL,0.0,L,0,7,,
19,103,2015-08-02,COL,STL,6-6,,1,1.0,1,0,0,0,2,0,0,0.82,4,22,14,2,5,1,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,1.60,0.073,.04,0.00%,0.47,6b --- 0 out tie,6b 3 out tie,,STL,1.0,L,2,3,,
20,105,2015-08-04,COL,SEA,9-GF,,1,1.0,2,1,1,0,0,0,0,1.50,5,16,10,1,1,1,4,2,0,0,,0,0,1,0,0,5,1,0,0,0,0,0,.04,-0.003,.00,0.00%,-0.45,9t --- 0 out d5,9t end d 6,,COL,2.0,L,4,10,,
21,106,2015-08-05,COL,SEA,8-8,,0,1.0,0,0,0,1,1,0,0,1.38,4,21,12,3,2,0,2,1,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.45,0.033,.00,0.00%,0.55,8t --- 0 out d2,8t 3 out d2,,COL,1.0,W,7,5,,
