Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,91,2019-07-12,SDP,ATL,6-6,,99,1.0,0,0,0,1,1,0,0,0.00,3,12,7,2,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,1,0,0,.27,0.015,.20,0.01%,0.50,3.65,6.00,6t --- 0 out d4,6t 3 out d4,,SDP,1.0,L,3,5
2,93,2019-07-14,SDP,ATL,8-GF,,1,1.1,0,0,0,0,2,0,0,0.00,6,22,17,4,5,3,1,0,0,0,,1,0,0,0,0,6,0,0,0,0,0,2,.12,0.012,.07,0.00%,0.73,7.00,10.00,8t 1-- 2 out d4,9t end d 3,,SDP,0.0,L,1,4
3,96,2019-07-18,SDP,MIA,6-7,,3,2.0,1,0,0,0,3,0,0,0.00,7,31,22,5,6,2,2,2,0,0,,0,0,0,0,0,7,1,0,0,0,0,0,1.53,0.162,.69,0.04%,0.99,9.90,15.00,6b --- 0 out tie,7b 3 out tie,,MIA,0.5,L,3,4
4,101,2019-07-24,SDP,NYM,8-8,,5,1.0,0,0,0,1,0,0,0,0.00,4,20,10,1,0,1,2,2,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.72,0.027,.19,0.00%,0.49,1.65,3.00,8b --- 0 out a4,8b 3 out a4,,NYM,1.0,W,7,2
5,103,2019-07-26,SDP,SFG,10-10,,1,1.0,0,0,0,0,2,0,0,0.00,3,13,10,3,4,0,1,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,1.81,0.138,.45,0.02%,0.50,6.25,9.00,10t --- 0 out tie,10t 3 out tie,,SDP,0.0,L,1,2
6,106,2019-07-29,SDP,BAL,6-7,H(1),2,1.2,2,0,0,0,2,0,0,0.00,7,22,16,6,4,1,4,3,1,0,,2,0,0,0,0,7,1,0,0,0,0,0,.84,0.107,.16,0.01%,1.69,6.55,11.00,6t 1-3 1 out a4,7t 3 out a4,,SDP,1.6666666666666667,W,8,1
7,109,2019-08-02,SDP,LAD,7-7,H(2),3,1.0,0,0,0,0,1,0,0,0.00,3,16,9,3,2,0,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.73,0.056,.10,0.01%,0.51,4.25,6.00,7b --- 0 out a3,7b 3 out a3,,LAD,0.0,W,5,2
8,111,2019-08-04,SDP,LAD,8-8,H(3),1,0.2,2,2,2,2,0,0,0,1.86,6,29,17,2,5,3,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,2.75,-0.200,.40,-0.02%,-1.93,-4.90,-4.00,8b --- 0 out a3,8b 12- 2 out a1,,LAD,20.0,L,10,11
9,113,2019-08-07,SDP,SEA,8-GF(8),L(0-1),2,1.0,1,1,1,0,2,0,0,2.53,5,18,14,3,5,2,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,2.05,-0.227,.28,-0.02%,-0.49,3.65,6.00,8b --- 0 out tie,8b end d 1,,SEA,1.0,L,2,3
10,116,2019-08-10,SDP,COL,8-8,W(1-1),2,1.0,0,0,0,2,2,0,0,2.31,5,25,14,4,4,0,1,0,0,0,,0,0,1,0,0,3,0,0,0,0,0,0,2.29,0.107,.31,0.01%,0.50,9.05,21.00,8t --- 0 out tie,8t 3 out tie,,SDP,2.0,W,8,5
