Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score
1,2,2018-03-31,BAL,MIN,6-7,,99,2.0,3,1,1,2,2,0,0,4.50,10,39,24,9,4,3,3,1,1,0,,0,0,0,0,0,8,1,0,0,1,0,0,.19,-0.002,.19,0.00%,0.00,3.50,9.00,6t --- 0 out d5,7t 3 out d6,,BAL,2.5,L,2,6
2,5,2018-04-03,BAL,HOU,7-GF(8),,2,1.1,3,1,1,0,1,1,0,5.40,7,27,18,5,3,3,3,1,0,0,,3,3,0,0,0,7,0,0,0,0,0,0,.38,-0.175,.32,-0.09%,-2.72,1.20,4.00,7b 123 2 out d1,8b end d 4,,HOU,2.727272727272727,L,6,10
3,9,2018-04-07,BAL,NYY,8-GF(8),,3,1.0,1,0,0,1,0,0,0,4.15,4,23,15,4,3,2,1,1,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,.03,0.001,.03,0.00%,0.51,1.05,3.00,8b --- 0 out d5,8b end d 5,,NYY,2.0,L,3,8
4,11,2018-04-09,BAL,TOR,9-GF,,1,0.1,3,2,2,1,0,1,0,7.71,5,19,11,5,0,1,3,3,0,0,,3,3,0,0,0,4,1,0,0,0,0,0,.59,-0.148,.57,-0.09%,-4.23,-5.65,-5.00,9t 123 2 out d1,9t end d 6,,BAL,40.0,L,1,7
5,39,2019-05-11,NYY,TBR,7-GF(8),,99,2.0,4,3,3,0,3,1,0,13.50,10,49,33,12,4,2,5,3,0,0,,0,0,0,0,0,10,0,0,0,0,0,0,.35,-0.030,.57,-0.03%,-1.93,2.10,6.00,7b --- 0 out d2,8b end d 5,,TBR,2.0,L,2,7
6,45,2019-05-19,NYY,TBR,2-6,,7,4.0,3,3,3,2,6,1,0,9.00,17,76,42,16,7,3,6,2,1,0,,1,0,0,0,0,15,1,0,0,0,0,0,1.01,-0.128,1.68,-0.13%,-1.05,12.00,21.00,2t 1-- 2 out d1,6t 12- 2 out tie,,NYY,1.25,W,13,5
7,52,2019-05-26,NYY,KCR,6-9,,6,4.0,4,0,0,2,4,0,0,5.40,18,72,43,11,11,5,7,4,1,0,,0,0,0,0,0,16,0,0,0,0,0,0,1.19,0.192,1.31,0.13%,2.23,13.40,24.00,6b --- 0 out d3,9b 3 out tie,,KCR,1.5,L,7,8
8,55,2019-05-29,NYY,SDP,9-GF,,2,1.0,2,0,0,1,0,0,0,4.91,5,16,9,3,1,2,2,2,0,0,,0,0,0,0,0,4,0,0,0,1,0,0,.16,0.001,.18,0.00%,0.54,0.45,3.00,9t --- 0 out a7,9t end a 7,,NYY,3.0,W,7,0
9,64,2019-06-09,NYY,CLE,3-5,,10,3.0,0,0,0,0,2,0,0,3.86,9,49,32,7,5,2,5,1,1,0,,0,0,0,0,0,9,0,0,0,0,0,0,.42,0.102,.53,0.08%,1.72,10.75,15.00,3b --- 0 out a5,5b 3 out a5,,CLE,0.0,W,7,6
10,69,2019-06-15,NYY,CHW,3-8,W(1-0),5,5.0,6,2,2,0,7,0,0,3.79,20,75,54,20,8,9,4,2,0,0,,0,0,0,0,0,20,0,0,0,1,0,0,.53,0.161,.70,0.13%,1.67,21.65,42.00,3b --- 0 out tie,8b 12- 0 out a7,,CHW,1.2,W,8,4
11,74,2019-06-20,NYY,HOU,3-5,W(2-0),4,3.0,3,2,2,1,1,2,0,4.09,13,57,34,11,2,3,8,1,0,0,,0,0,0,0,0,12,0,0,0,0,0,0,.65,0.087,.79,0.06%,-0.38,6.35,18.00,3t --- 0 out tie,5t 3 out a4,,NYY,1.3333333333333333,W,10,6
12,79,2019-06-25,NYY,TOR,2-6,W(3-0),4,4.1,4,2,2,0,5,0,0,4.10,17,82,53,14,11,3,9,4,2,0,,0,0,0,0,0,16,2,0,0,0,1,0,.98,-0.009,1.01,-0.01%,0.15,17.35,34.00,2t --- 0 out a2,6t 1-- 1 out a1,,NYY,0.9756097560975611,W,4,3
13,81,2019-06-29,NYY,BOS,4-7,,3,3.0,5,5,5,0,3,2,0,5.22,14,58,36,9,2,6,5,2,1,0,,1,0,0,0,0,14,0,0,0,0,0,0,.03,0.001,.04,0.00%,-2.26,-0.25,3.00,4b 1-- 2 out a8,7b 1-- 2 out a7,,BOS,1.6666666666666667,W,17,13
14,84,2019-07-03,NYY,NYM,9-GF,,3,1.0,0,0,0,0,0,0,0,5.04,3,18,13,2,2,1,2,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.23,0.017,.21,0.01%,0.49,2.25,3.00,9b --- 0 out a4,9b end a 4,,NYM,0.0,W,5,1
15,86,2019-07-05,NYY,TBR,7-8,BS(1),1,1.2,1,0,0,0,1,0,1,4.78,6,22,14,2,3,2,2,0,0,0,,2,2,0,0,0,5,0,0,0,0,0,0,3.18,-0.118,3.21,-0.07%,-0.24,4.55,8.00,7b 1-3 1 out a1,8b 3 out tie,,TBR,0.8333333333333334,W,8,4
16,90,2019-07-13,NYY,TOR,7-8,,7,1.2,0,0,0,1,3,0,0,4.54,6,24,15,3,5,0,2,0,1,0,,0,0,0,0,0,5,0,0,0,0,0,0,.58,0.055,.50,0.03%,0.84,9.15,14.00,7t --- 0 out d2,8t 1-- 2 out d2,,NYY,0.8333333333333334,L,1,2
17,93,2019-07-16,NYY,TBR,7-7,,2,0.1,1,0,0,2,1,0,0,4.50,4,20,10,1,5,0,1,1,0,0,,0,0,0,0,0,2,1,0,0,0,0,0,1.32,-0.099,1.98,-0.09%,-1.08,0.95,4.00,7t --- 0 out d1,7t 123 1 out d1,,NYY,30.0,W,8,3
18,95,2019-07-18,NYY,TBR,2-5,,1,3.1,2,1,1,3,2,0,0,4.34,15,73,44,15,4,2,8,2,3,0,,0,0,0,0,0,12,1,0,0,0,0,0,1.05,0.009,1.21,0.01%,0.21,6.50,13.00,2t --- 0 out tie,5t 12- 1 out d1,2,NYY,1.6129032258064515,W,5,1
19,101,2019-07-24,NYY,MIN,4-7,W(4-0),5,3.1,3,1,1,2,1,1,0,4.20,13,54,34,8,3,4,6,2,1,0,,2,1,0,0,0,10,0,0,0,2,1,0,1.29,0.121,.75,0.04%,0.66,8.50,22.00,4b -23 1 out a4,7b 12- 2 out a2,,MIN,1.6129032258064515,W,10,7
20,104,2019-07-27,NYY,BOS,7-7,,2,0.1,1,0,0,1,1,0,0,4.17,3,14,9,3,2,0,1,0,0,0,,1,1,0,0,0,2,0,0,0,0,0,0,.08,-0.008,.07,0.00%,-0.65,1.55,4.00,7b -2- 2 out d5,7b 3 out d6,,BOS,20.0,L,5,9
21,107,2019-07-31,NYY,ARI,9-9,,3,0.0,1,1,1,0,0,1,0,4.39,1,2,2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.38,-0.020,.29,-0.01%,-1.00,-2.60,-3.00,9t --- 0 out a4,9t --- 0 out a3,,NYY,inf,W,7,5
22,110,2019-08-03,NYY,BOS,2-3,,2,2.0,3,2,2,1,2,1,0,4.60,10,44,29,5,5,2,5,2,0,0,,1,0,0,0,0,9,1,0,0,0,0,0,1.05,-0.075,.61,-0.03%,-0.52,2.10,6.00,2t 1-- 0 out tie,3t 3 out d2,2,NYY,2.0,W,6,4
23,113,2019-08-06,NYY,BAL,5-8,W(5-0),2,2.1,1,0,0,1,1,0,0,4.37,9,50,33,10,4,3,4,2,0,0,,2,0,0,0,0,8,0,0,0,0,0,0,1.59,0.179,.61,0.04%,1.16,10.05,22.00,5b 12- 2 out a1,8b 1-- 0 out a3,,BAL,0.9523809523809523,W,9,4
24,116,2019-08-09,NYY,TOR,6-7,,2,2.0,0,0,0,1,2,0,0,4.18,7,36,20,6,5,0,4,1,1,0,,0,0,0,0,0,6,0,0,0,0,0,0,.10,0.013,.02,0.00%,1.07,7.90,12.00,6b --- 0 out d5,7b 3 out d4,,TOR,0.5,L,2,8
