Gcar,Gtm,Date,Tm,Opp,Inngs,Dec,DR,IP,H,R,ER,BB,SO,HR,HBP,ERA,BF,Pit,Str,StL,StS,GB,FB,LD,PU,Unk,GSc,IR,IS,SB,CS,PO,AB,2B,3B,IBB,GDP,SF,ROE,aLI,WPA,acLI,cWPA,RE24,Entered,Exited,Double_Header,Home_Tm,WHIP,Result,Tm_Score,Opp_Score,DFS(DK),DFS(FD)
1,156,2011-09-22,NYY,TBR,8-8,,99,0.2,0,2,2,4,0,0,1,27.00,7,27,7,2,0,0,2,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,.02,-0.003,.00,0.00%,-2.26,8t --- 0 out d7,8t 123 2 out d9,,NYY,20.0,L,8,15,,
2,162,2011-09-28,NYY,TBR,GS-2,,5,2.0,1,0,0,2,2,0,0,6.75,9,44,23,9,1,1,4,2,1,0,54,,,1,0,0,7,0,0,0,0,0,0,1.01,0.077,.00,0.00%,0.93,1b start a 1,2b 3 out a5,,TBR,1.5,L,7,8,,
3,118,2013-08-13,NYY,LAA,8-9,,99,0.2,5,4,4,1,2,1,0,54.00,8,25,18,9,3,1,4,3,0,0,,1,0,0,0,0,7,0,0,0,0,0,0,.01,-0.002,.00,0.00%,-4.19,8t 1-- 2 out a9,9t 12- 1 out a7,,NYY,30.0,W,14,7,,
4,136,2013-09-01,NYY,BAL,9-GF,,18,0.1,1,0,0,0,1,0,0,36.00,2,12,9,2,2,1,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,.04,0.001,.04,0.00%,0.10,9t --- 2 out d4,9t end d 4,,NYY,10.0,L,3,7,,
5,150,2013-09-15,NYY,BOS,8-GF(8),,13,1.0,0,0,0,0,2,0,0,18.00,3,11,7,4,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.00,0.000,.00,0.00%,0.50,8b --- 0 out d8,8b end d 8,,BOS,0.0,L,2,9,,
6,157,2013-09-24,NYY,TBR,9-GF,,8,0.1,0,0,0,0,0,0,0,15.43,1,5,2,0,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,.01,0.000,.00,0.00%,0.32,9t -2- 2 out d7,9t end d 7,,NYY,0.0,L,0,7,,
7,159,2013-09-26,NYY,TBR,8-8,,1,0.1,3,2,2,1,1,0,0,20.25,5,24,13,5,1,2,1,1,0,0,,0,0,0,0,0,4,1,0,0,0,0,0,.56,-0.102,.00,0.00%,-2.41,8t --- 0 out d2,8t 12- 1 out d4,,NYY,40.0,L,0,4,,
8,162,2013-09-29,NYY,HOU,8-10,,2,2.1,0,0,0,0,4,0,0,10.80,7,40,27,12,3,0,3,1,1,0,,0,0,0,0,0,7,0,0,0,0,0,0,1.68,0.294,.00,0.00%,1.19,8b --- 0 out tie,10b --- 1 out tie,,HOU,0.0,W,5,1,,
9,1,2014-04-01,NYY,HOU,7-7,,99,1.0,0,0,0,0,2,0,0,0.00,3,10,9,5,1,1,0,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,.02,0.001,.02,0.00%,0.46,7b --- 0 out d6,7b 3 out d6,,HOU,0.0,L,2,6,,
10,4,2014-04-04,NYY,TOR,8-9,H(1),2,0.1,0,0,0,2,0,0,0,0.00,3,13,3,2,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,.46,-0.013,.48,-0.01%,-0.28,8b --- 2 out a3,9b 1-- 0 out a4,,TOR,20.0,W,7,3,,
